09:20:43 Log file: logs/train_20250524_092043.log
09:21:15 ✔ Data split: 1958081/279725/559453 rows ➜ splits
09:21:17 train.csv: samples=1957961  class_dist=[609313 731512 617256]
09:21:18 val.csv: samples=279605  class_dist=[90467 94550 94708]
09:21:18 test.csv: samples=559333  class_dist=[183495 190446 185512]
09:21:24 [train] batch 200/7649 | loss 1.0290 | acc 0.3254
09:41:57 [train] batch 800/7649 | loss 0.9608 | acc 0.3352
09:42:01 [train] batch 1000/7649 | loss 0.9607 | acc 0.3351
09:42:04 [train] batch 1200/7649 | loss 0.9608 | acc 0.3347
09:42:07 [train] batch 1400/7649 | loss 0.9604 | acc 0.3353
09:42:10 [train] batch 1600/7649 | loss 0.9603 | acc 0.3356
09:42:14 [train] batch 1800/7649 | loss 0.9603 | acc 0.3354
09:42:17 [train] batch 2000/7649 | loss 0.9600 | acc 0.3356
09:42:20 [train] batch 2200/7649 | loss 0.9602 | acc 0.3353
09:42:24 [train] batch 2400/7649 | loss 0.9600 | acc 0.3354
09:42:27 [train] batch 2600/7649 | loss 0.9600 | acc 0.3355
09:42:30 [train] batch 2800/7649 | loss 0.9598 | acc 0.3358
09:42:34 [train] batch 3000/7649 | loss 0.9598 | acc 0.3359
09:42:37 [train] batch 3200/7649 | loss 0.9597 | acc 0.3359
09:42:40 [train] batch 3400/7649 | loss 0.9598 | acc 0.3358
09:42:44 [train] batch 3600/7649 | loss 0.9597 | acc 0.3358
09:42:47 [train] batch 3800/7649 | loss 0.9596 | acc 0.3359
09:42:50 [train] batch 4000/7649 | loss 0.9596 | acc 0.3361
09:42:54 [train] batch 4200/7649 | loss 0.9596 | acc 0.3361
09:42:57 [train] batch 4400/7649 | loss 0.9596 | acc 0.3362
09:43:01 [train] batch 4600/7649 | loss 0.9596 | acc 0.3362
09:43:04 [train] batch 4800/7649 | loss 0.9596 | acc 0.3361
09:43:08 [train] batch 5000/7649 | loss 0.9595 | acc 0.3362
09:43:11 [train] batch 5200/7649 | loss 0.9595 | acc 0.3363
09:43:14 [train] batch 5400/7649 | loss 0.9596 | acc 0.3361
09:43:18 [train] batch 5600/7649 | loss 0.9596 | acc 0.3362
09:43:21 [train] batch 5800/7649 | loss 0.9596 | acc 0.3362
09:43:24 [train] batch 6000/7649 | loss 0.9595 | acc 0.3362
09:43:28 [train] batch 6200/7649 | loss 0.9595 | acc 0.3363
09:43:31 [train] batch 6400/7649 | loss 0.9595 | acc 0.3363
09:43:34 [train] batch 6600/7649 | loss 0.9595 | acc 0.3363
09:43:38 [train] batch 6800/7649 | loss 0.9595 | acc 0.3362
09:43:41 [train] batch 7000/7649 | loss 0.9594 | acc 0.3363
09:43:45 [train] batch 7200/7649 | loss 0.9595 | acc 0.3363
09:43:48 [train] batch 7400/7649 | loss 0.9594 | acc 0.3363
09:43:51 [train] batch 7600/7649 | loss 0.9594 | acc 0.3363
09:43:52 [train] batch 7649/7649 | loss 0.9594 | acc 0.3363
09:43:59 ✔ saved validation confusion matrix → confusion_val/run_20250524_092120/epoch_10.png
09:44:00 Epoch 10 | train 0.9594/0.3363 | val 0.9434/0.3500 | lr 5.00e-06
09:44:00 ✓ save best
09:44:03 [train] batch 200/7649 | loss 0.9604 | acc 0.3362
09:44:07 [train] batch 400/7649 | loss 0.9599 | acc 0.3367
09:44:10 [train] batch 600/7649 | loss 0.9596 | acc 0.3364
09:44:14 [train] batch 800/7649 | loss 0.9597 | acc 0.3365
09:44:17 [train] batch 1000/7649 | loss 0.9600 | acc 0.3361
09:44:20 [train] batch 1200/7649 | loss 0.9597 | acc 0.3363
09:44:24 [train] batch 1400/7649 | loss 0.9594 | acc 0.3368
09:44:27 [train] batch 1600/7649 | loss 0.9593 | acc 0.3369
09:44:31 [train] batch 1800/7649 | loss 0.9596 | acc 0.3362
09:44:34 [train] batch 2000/7649 | loss 0.9594 | acc 0.3365
09:44:37 [train] batch 2200/7649 | loss 0.9593 | acc 0.3364
09:44:41 [train] batch 2400/7649 | loss 0.9594 | acc 0.3365
09:44:44 [train] batch 2600/7649 | loss 0.9593 | acc 0.3364
09:44:48 [train] batch 2800/7649 | loss 0.9593 | acc 0.3366
09:44:51 [train] batch 3000/7649 | loss 0.9592 | acc 0.3365
09:44:55 [train] batch 3200/7649 | loss 0.9591 | acc 0.3366
09:44:58 [train] batch 3400/7649 | loss 0.9591 | acc 0.3366
09:45:01 [train] batch 3600/7649 | loss 0.9593 | acc 0.3366
09:45:05 [train] batch 3800/7649 | loss 0.9593 | acc 0.3366
09:45:08 [train] batch 4000/7649 | loss 0.9593 | acc 0.3367
09:45:12 [train] batch 4200/7649 | loss 0.9592 | acc 0.3368
09:45:15 [train] batch 4400/7649 | loss 0.9591 | acc 0.3369
09:45:18 [train] batch 4600/7649 | loss 0.9591 | acc 0.3369
09:45:22 [train] batch 4800/7649 | loss 0.9590 | acc 0.3370
09:45:25 [train] batch 5000/7649 | loss 0.9590 | acc 0.3370
09:45:28 [train] batch 5200/7649 | loss 0.9590 | acc 0.3369
09:45:32 [train] batch 5400/7649 | loss 0.9589 | acc 0.3370
09:45:35 [train] batch 5600/7649 | loss 0.9590 | acc 0.3370
09:45:38 [train] batch 5800/7649 | loss 0.9591 | acc 0.3369
09:45:41 [train] batch 6000/7649 | loss 0.9591 | acc 0.3370
09:45:45 [train] batch 6200/7649 | loss 0.9591 | acc 0.3369
09:45:48 [train] batch 6400/7649 | loss 0.9591 | acc 0.3368
09:45:51 [train] batch 6600/7649 | loss 0.9591 | acc 0.3368
09:45:55 [train] batch 6800/7649 | loss 0.9591 | acc 0.3368
09:45:58 [train] batch 7000/7649 | loss 0.9591 | acc 0.3367
09:46:01 [train] batch 7200/7649 | loss 0.9592 | acc 0.3367
09:46:04 [train] batch 7400/7649 | loss 0.9592 | acc 0.3367
09:46:08 [train] batch 7600/7649 | loss 0.9592 | acc 0.3367
09:46:09 [train] batch 7649/7649 | loss 0.9592 | acc 0.3367
09:46:16 ✔ saved validation confusion matrix → confusion_val/run_20250524_092120/epoch_11.png
09:46:16 Epoch 11 | train 0.9592/0.3367 | val 0.9435/0.3512 | lr 5.00e-06
09:46:16 ✓ save best
09:46:19 [train] batch 200/7649 | loss 0.9586 | acc 0.3371
09:46:23 [train] batch 400/7649 | loss 0.9584 | acc 0.3371
09:46:26 [train] batch 600/7649 | loss 0.9581 | acc 0.3379
09:46:29 [train] batch 800/7649 | loss 0.9587 | acc 0.3377
09:46:33 [train] batch 1000/7649 | loss 0.9591 | acc 0.3375
09:46:36 [train] batch 1200/7649 | loss 0.9597 | acc 0.3362
09:46:40 [train] batch 1400/7649 | loss 0.9595 | acc 0.3363
09:46:43 [train] batch 1600/7649 | loss 0.9597 | acc 0.3360
09:46:46 [train] batch 1800/7649 | loss 0.9597 | acc 0.3362
09:46:50 [train] batch 2000/7649 | loss 0.9596 | acc 0.3362
09:46:53 [train] batch 2200/7649 | loss 0.9596 | acc 0.3363
09:46:56 [train] batch 2400/7649 | loss 0.9594 | acc 0.3366
09:47:00 [train] batch 2600/7649 | loss 0.9593 | acc 0.3367
09:47:03 [train] batch 2800/7649 | loss 0.9593 | acc 0.3368
09:47:07 [train] batch 3000/7649 | loss 0.9593 | acc 0.3366
09:47:10 [train] batch 3200/7649 | loss 0.9592 | acc 0.3368
09:47:13 [train] batch 3400/7649 | loss 0.9593 | acc 0.3367
09:47:17 [train] batch 3600/7649 | loss 0.9592 | acc 0.3367
09:47:20 [train] batch 3800/7649 | loss 0.9593 | acc 0.3366
09:47:24 [train] batch 4000/7649 | loss 0.9592 | acc 0.3366
09:47:28 [train] batch 4200/7649 | loss 0.9592 | acc 0.3367
09:47:31 [train] batch 4400/7649 | loss 0.9592 | acc 0.3368
09:47:35 [train] batch 4600/7649 | loss 0.9592 | acc 0.3369
09:47:38 [train] batch 4800/7649 | loss 0.9592 | acc 0.3368
09:47:41 [train] batch 5000/7649 | loss 0.9592 | acc 0.3368
09:47:45 [train] batch 5200/7649 | loss 0.9592 | acc 0.3369
09:47:48 [train] batch 5400/7649 | loss 0.9591 | acc 0.3370
09:47:52 [train] batch 5600/7649 | loss 0.9591 | acc 0.3370
09:47:55 [train] batch 5800/7649 | loss 0.9591 | acc 0.3370
09:47:59 [train] batch 6000/7649 | loss 0.9591 | acc 0.3370
09:48:02 [train] batch 6200/7649 | loss 0.9591 | acc 0.3371
09:48:05 [train] batch 6400/7649 | loss 0.9591 | acc 0.3371
09:48:09 [train] batch 6600/7649 | loss 0.9591 | acc 0.3371
09:48:12 [train] batch 6800/7649 | loss 0.9591 | acc 0.3371
09:48:15 [train] batch 7000/7649 | loss 0.9591 | acc 0.3371
09:48:19 [train] batch 7200/7649 | loss 0.9591 | acc 0.3371
09:48:22 [train] batch 7400/7649 | loss 0.9591 | acc 0.3371
09:48:25 [train] batch 7600/7649 | loss 0.9591 | acc 0.3371
09:48:26 [train] batch 7649/7649 | loss 0.9591 | acc 0.3371
09:48:33 ✔ saved validation confusion matrix → confusion_val/run_20250524_092120/epoch_12.png
09:48:33 Epoch 12 | train 0.9591/0.3371 | val 0.9437/0.3487 | lr 2.50e-06
09:48:36 [train] batch 200/7649 | loss 0.9579 | acc 0.3405
09:48:40 [train] batch 400/7649 | loss 0.9575 | acc 0.3416
09:48:43 [train] batch 600/7649 | loss 0.9587 | acc 0.3396
09:48:46 [train] batch 800/7649 | loss 0.9592 | acc 0.3385
09:48:50 [train] batch 1000/7649 | loss 0.9595 | acc 0.3377
09:48:53 [train] batch 1200/7649 | loss 0.9598 | acc 0.3373
09:48:56 [train] batch 1400/7649 | loss 0.9600 | acc 0.3367
09:49:00 [train] batch 1600/7649 | loss 0.9596 | acc 0.3370
09:49:03 [train] batch 1800/7649 | loss 0.9596 | acc 0.3371
09:49:06 [train] batch 2000/7649 | loss 0.9595 | acc 0.3373
09:49:10 [train] batch 2200/7649 | loss 0.9595 | acc 0.3372
09:49:13 [train] batch 2400/7649 | loss 0.9596 | acc 0.3373
09:49:17 [train] batch 2600/7649 | loss 0.9595 | acc 0.3373
09:49:20 [train] batch 2800/7649 | loss 0.9595 | acc 0.3374
09:49:23 [train] batch 3000/7649 | loss 0.9595 | acc 0.3371
09:49:27 [train] batch 3200/7649 | loss 0.9594 | acc 0.3373
09:49:30 [train] batch 3400/7649 | loss 0.9595 | acc 0.3372
09:49:33 [train] batch 3600/7649 | loss 0.9595 | acc 0.3371
09:49:37 [train] batch 3800/7649 | loss 0.9594 | acc 0.3373
09:49:40 [train] batch 4000/7649 | loss 0.9594 | acc 0.3374
09:49:44 [train] batch 4200/7649 | loss 0.9593 | acc 0.3374
09:49:47 [train] batch 4400/7649 | loss 0.9593 | acc 0.3375
09:49:50 [train] batch 4600/7649 | loss 0.9593 | acc 0.3375
09:49:53 [train] batch 4800/7649 | loss 0.9593 | acc 0.3374
09:49:57 [train] batch 5000/7649 | loss 0.9592 | acc 0.3374
09:50:00 [train] batch 5200/7649 | loss 0.9591 | acc 0.3374
09:50:03 [train] batch 5400/7649 | loss 0.9591 | acc 0.3374
09:50:07 [train] batch 5600/7649 | loss 0.9591 | acc 0.3375
09:50:10 [train] batch 5800/7649 | loss 0.9591 | acc 0.3374
09:50:13 [train] batch 6000/7649 | loss 0.9590 | acc 0.3375
09:50:16 [train] batch 6200/7649 | loss 0.9590 | acc 0.3376
09:50:20 [train] batch 6400/7649 | loss 0.9590 | acc 0.3376
09:50:23 [train] batch 6600/7649 | loss 0.9590 | acc 0.3377
09:50:26 [train] batch 6800/7649 | loss 0.9590 | acc 0.3377
09:50:30 [train] batch 7000/7649 | loss 0.9590 | acc 0.3376
09:50:33 [train] batch 7200/7649 | loss 0.9589 | acc 0.3376
09:50:36 [train] batch 7400/7649 | loss 0.9589 | acc 0.3376
09:50:40 [train] batch 7600/7649 | loss 0.9589 | acc 0.3376
09:50:41 [train] batch 7649/7649 | loss 0.9589 | acc 0.3376
09:50:47 ✔ saved validation confusion matrix → confusion_val/run_20250524_092120/epoch_13.png
09:50:47 Epoch 13 | train 0.9589/0.3376 | val 0.9434/0.3507 | lr 2.50e-06
09:50:51 [train] batch 200/7649 | loss 0.9594 | acc 0.3379
09:50:54 [train] batch 400/7649 | loss 0.9595 | acc 0.3371
09:50:58 [train] batch 600/7649 | loss 0.9591 | acc 0.3376
09:51:01 [train] batch 800/7649 | loss 0.9590 | acc 0.3379
09:51:04 [train] batch 1000/7649 | loss 0.9590 | acc 0.3383
09:51:08 [train] batch 1200/7649 | loss 0.9589 | acc 0.3380
09:51:11 [train] batch 1400/7649 | loss 0.9589 | acc 0.3381
09:51:14 [train] batch 1600/7649 | loss 0.9588 | acc 0.3382
09:51:18 [train] batch 1800/7649 | loss 0.9587 | acc 0.3384
09:51:21 [train] batch 2000/7649 | loss 0.9589 | acc 0.3380
09:51:25 [train] batch 2200/7649 | loss 0.9588 | acc 0.3383
09:51:28 [train] batch 2400/7649 | loss 0.9589 | acc 0.3379
09:51:32 [train] batch 2600/7649 | loss 0.9588 | acc 0.3382
09:51:35 [train] batch 2800/7649 | loss 0.9586 | acc 0.3384
09:51:38 [train] batch 3000/7649 | loss 0.9585 | acc 0.3384
09:51:42 [train] batch 3200/7649 | loss 0.9586 | acc 0.3382
09:51:45 [train] batch 3400/7649 | loss 0.9587 | acc 0.3381
09:51:49 [train] batch 3600/7649 | loss 0.9589 | acc 0.3380
09:51:52 [train] batch 3800/7649 | loss 0.9588 | acc 0.3381
09:51:56 [train] batch 4000/7649 | loss 0.9587 | acc 0.3381
09:51:59 [train] batch 4200/7649 | loss 0.9587 | acc 0.3382
09:52:03 [train] batch 4400/7649 | loss 0.9587 | acc 0.3382
09:52:06 [train] batch 4600/7649 | loss 0.9587 | acc 0.3382
09:52:09 [train] batch 4800/7649 | loss 0.9587 | acc 0.3380
09:52:13 [train] batch 5000/7649 | loss 0.9587 | acc 0.3380
09:52:16 [train] batch 5200/7649 | loss 0.9587 | acc 0.3381
09:52:20 [train] batch 5400/7649 | loss 0.9587 | acc 0.3381
09:52:23 [train] batch 5600/7649 | loss 0.9586 | acc 0.3383
09:52:26 [train] batch 5800/7649 | loss 0.9586 | acc 0.3383
09:52:30 [train] batch 6000/7649 | loss 0.9587 | acc 0.3382
09:52:33 [train] batch 6200/7649 | loss 0.9587 | acc 0.3381
09:52:36 [train] batch 6400/7649 | loss 0.9588 | acc 0.3380
09:52:40 [train] batch 6600/7649 | loss 0.9587 | acc 0.3381
09:52:43 [train] batch 6800/7649 | loss 0.9588 | acc 0.3381
09:52:46 [train] batch 7000/7649 | loss 0.9587 | acc 0.3382
09:52:50 [train] batch 7200/7649 | loss 0.9587 | acc 0.3381
09:52:53 [train] batch 7400/7649 | loss 0.9587 | acc 0.3381
09:52:57 [train] batch 7600/7649 | loss 0.9588 | acc 0.3380
09:52:58 [train] batch 7649/7649 | loss 0.9588 | acc 0.3380
09:53:04 ✔ saved validation confusion matrix → confusion_val/run_20250524_092120/epoch_14.png
09:53:04 Epoch 14 | train 0.9588/0.3380 | val 0.9434/0.3509 | lr 2.50e-06
09:53:08 [train] batch 200/7649 | loss 0.9602 | acc 0.3368
09:53:12 [train] batch 400/7649 | loss 0.9582 | acc 0.3387
09:53:15 [train] batch 600/7649 | loss 0.9592 | acc 0.3376
09:53:18 [train] batch 800/7649 | loss 0.9593 | acc 0.3376
09:53:22 [train] batch 1000/7649 | loss 0.9590 | acc 0.3377
09:53:25 [train] batch 1200/7649 | loss 0.9591 | acc 0.3380
09:53:28 [train] batch 1400/7649 | loss 0.9591 | acc 0.3381
09:53:32 [train] batch 1600/7649 | loss 0.9589 | acc 0.3385
09:53:35 [train] batch 1800/7649 | loss 0.9588 | acc 0.3384
09:53:38 [train] batch 2000/7649 | loss 0.9590 | acc 0.3384
09:53:42 [train] batch 2200/7649 | loss 0.9589 | acc 0.3385
09:53:45 [train] batch 2400/7649 | loss 0.9588 | acc 0.3386
09:53:48 [train] batch 2600/7649 | loss 0.9588 | acc 0.3384
09:53:52 [train] batch 2800/7649 | loss 0.9587 | acc 0.3385
09:53:55 [train] batch 3000/7649 | loss 0.9587 | acc 0.3386
09:53:59 [train] batch 3200/7649 | loss 0.9587 | acc 0.3384
09:54:02 [train] batch 3400/7649 | loss 0.9587 | acc 0.3384
09:54:05 [train] batch 3600/7649 | loss 0.9586 | acc 0.3384
09:54:08 [train] batch 3800/7649 | loss 0.9586 | acc 0.3383
09:54:12 [train] batch 4000/7649 | loss 0.9586 | acc 0.3383
09:54:15 [train] batch 4200/7649 | loss 0.9586 | acc 0.3382
09:54:18 [train] batch 4400/7649 | loss 0.9585 | acc 0.3383
09:54:22 [train] batch 4600/7649 | loss 0.9585 | acc 0.3384
09:54:25 [train] batch 4800/7649 | loss 0.9585 | acc 0.3384
09:54:28 [train] batch 5000/7649 | loss 0.9585 | acc 0.3385
09:54:31 [train] batch 5200/7649 | loss 0.9585 | acc 0.3385
09:54:35 [train] batch 5400/7649 | loss 0.9586 | acc 0.3384
09:54:38 [train] batch 5600/7649 | loss 0.9586 | acc 0.3383
09:54:41 [train] batch 5800/7649 | loss 0.9587 | acc 0.3382
09:54:45 [train] batch 6000/7649 | loss 0.9586 | acc 0.3383
09:54:48 [train] batch 6200/7649 | loss 0.9586 | acc 0.3384
09:54:51 [train] batch 6400/7649 | loss 0.9587 | acc 0.3384
09:54:55 [train] batch 6600/7649 | loss 0.9587 | acc 0.3383
09:54:58 [train] batch 6800/7649 | loss 0.9587 | acc 0.3384
09:55:01 [train] batch 7000/7649 | loss 0.9587 | acc 0.3385
09:55:05 [train] batch 7200/7649 | loss 0.9587 | acc 0.3384
09:55:08 [train] batch 7400/7649 | loss 0.9587 | acc 0.3383
09:55:12 [train] batch 7600/7649 | loss 0.9587 | acc 0.3383
09:55:13 [train] batch 7649/7649 | loss 0.9587 | acc 0.3383
09:55:19 ✔ saved validation confusion matrix → confusion_val/run_20250524_092120/epoch_15.png
09:55:19 Epoch 15 | train 0.9587/0.3383 | val 0.9434/0.3503 | lr 2.50e-06
09:55:23 [train] batch 200/7649 | loss 0.9586 | acc 0.3374
09:55:26 [train] batch 400/7649 | loss 0.9591 | acc 0.3357
09:55:30 [train] batch 600/7649 | loss 0.9588 | acc 0.3373
09:55:33 [train] batch 800/7649 | loss 0.9587 | acc 0.3377
09:55:36 [train] batch 1000/7649 | loss 0.9589 | acc 0.3381
09:55:40 [train] batch 1200/7649 | loss 0.9591 | acc 0.3377
09:55:43 [train] batch 1400/7649 | loss 0.9588 | acc 0.3379
09:55:47 [train] batch 1600/7649 | loss 0.9586 | acc 0.3381
09:55:50 [train] batch 1800/7649 | loss 0.9587 | acc 0.3380
09:55:53 [train] batch 2000/7649 | loss 0.9588 | acc 0.3378
09:55:57 [train] batch 2200/7649 | loss 0.9587 | acc 0.3379
09:56:00 [train] batch 2400/7649 | loss 0.9586 | acc 0.3381
09:56:04 [train] batch 2600/7649 | loss 0.9587 | acc 0.3381
09:56:07 [train] batch 2800/7649 | loss 0.9587 | acc 0.3380
09:56:11 [train] batch 3000/7649 | loss 0.9585 | acc 0.3382
09:56:14 [train] batch 3200/7649 | loss 0.9585 | acc 0.3384
09:56:18 [train] batch 3400/7649 | loss 0.9585 | acc 0.3384
09:56:21 [train] batch 3600/7649 | loss 0.9585 | acc 0.3385
09:56:25 [train] batch 3800/7649 | loss 0.9585 | acc 0.3384
09:56:28 [train] batch 4000/7649 | loss 0.9585 | acc 0.3385
09:56:31 [train] batch 4200/7649 | loss 0.9585 | acc 0.3384
09:56:35 [train] batch 4400/7649 | loss 0.9585 | acc 0.3384
09:56:38 [train] batch 4600/7649 | loss 0.9586 | acc 0.3384
09:56:42 [train] batch 4800/7649 | loss 0.9586 | acc 0.3383
09:56:45 [train] batch 5000/7649 | loss 0.9586 | acc 0.3383
09:56:48 [train] batch 5200/7649 | loss 0.9586 | acc 0.3383
09:56:52 [train] batch 5400/7649 | loss 0.9587 | acc 0.3382
09:56:55 [train] batch 5600/7649 | loss 0.9586 | acc 0.3383
09:56:59 [train] batch 5800/7649 | loss 0.9586 | acc 0.3382
09:57:02 [train] batch 6000/7649 | loss 0.9586 | acc 0.3382
09:57:05 [train] batch 6200/7649 | loss 0.9586 | acc 0.3383
09:57:09 [train] batch 6400/7649 | loss 0.9586 | acc 0.3383
09:57:12 [train] batch 6600/7649 | loss 0.9587 | acc 0.3383
09:57:16 [train] batch 6800/7649 | loss 0.9587 | acc 0.3382
09:57:19 [train] batch 7000/7649 | loss 0.9587 | acc 0.3381
09:57:23 [train] batch 7200/7649 | loss 0.9586 | acc 0.3382
09:57:26 [train] batch 7400/7649 | loss 0.9587 | acc 0.3382
09:57:29 [train] batch 7600/7649 | loss 0.9587 | acc 0.3382
09:57:30 [train] batch 7649/7649 | loss 0.9587 | acc 0.3383
09:57:37 ✔ saved validation confusion matrix → confusion_val/run_20250524_092120/epoch_16.png
09:57:37 Epoch 16 | train 0.9587/0.3383 | val 0.9436/0.3509 | lr 1.25e-06
09:57:41 [train] batch 200/7649 | loss 0.9592 | acc 0.3373
09:57:44 [train] batch 400/7649 | loss 0.9597 | acc 0.3377
09:57:47 [train] batch 600/7649 | loss 0.9593 | acc 0.3375
09:57:51 [train] batch 800/7649 | loss 0.9591 | acc 0.3380
09:57:54 [train] batch 1000/7649 | loss 0.9593 | acc 0.3375
09:57:57 [train] batch 1200/7649 | loss 0.9591 | acc 0.3375
09:58:01 [train] batch 1400/7649 | loss 0.9589 | acc 0.3378
09:58:04 [train] batch 1600/7649 | loss 0.9589 | acc 0.3378
09:58:07 [train] batch 1800/7649 | loss 0.9587 | acc 0.3380
09:58:11 [train] batch 2000/7649 | loss 0.9588 | acc 0.3379
09:58:14 [train] batch 2200/7649 | loss 0.9586 | acc 0.3382
09:58:17 [train] batch 2400/7649 | loss 0.9589 | acc 0.3380
09:58:21 [train] batch 2600/7649 | loss 0.9588 | acc 0.3381
09:58:24 [train] batch 2800/7649 | loss 0.9588 | acc 0.3381
09:58:27 [train] batch 3000/7649 | loss 0.9589 | acc 0.3381
09:58:30 [train] batch 3200/7649 | loss 0.9590 | acc 0.3380
09:58:34 [train] batch 3400/7649 | loss 0.9589 | acc 0.3381
09:58:37 [train] batch 3600/7649 | loss 0.9588 | acc 0.3382
09:58:40 [train] batch 3800/7649 | loss 0.9588 | acc 0.3383
09:58:44 [train] batch 4000/7649 | loss 0.9587 | acc 0.3384
09:58:47 [train] batch 4200/7649 | loss 0.9586 | acc 0.3385
09:58:50 [train] batch 4400/7649 | loss 0.9587 | acc 0.3386
09:58:53 [train] batch 4600/7649 | loss 0.9587 | acc 0.3386
09:58:57 [train] batch 4800/7649 | loss 0.9586 | acc 0.3387
09:59:00 [train] batch 5000/7649 | loss 0.9586 | acc 0.3387
09:59:03 [train] batch 5200/7649 | loss 0.9586 | acc 0.3387
09:59:07 [train] batch 5400/7649 | loss 0.9587 | acc 0.3386
09:59:10 [train] batch 5600/7649 | loss 0.9586 | acc 0.3386
09:59:13 [train] batch 5800/7649 | loss 0.9586 | acc 0.3387
09:59:17 [train] batch 6000/7649 | loss 0.9586 | acc 0.3386
09:59:20 [train] batch 6200/7649 | loss 0.9586 | acc 0.3385
09:59:23 [train] batch 6400/7649 | loss 0.9586 | acc 0.3386
09:59:27 [train] batch 6600/7649 | loss 0.9586 | acc 0.3387
09:59:30 [train] batch 6800/7649 | loss 0.9586 | acc 0.3386
09:59:34 [train] batch 7000/7649 | loss 0.9586 | acc 0.3386
09:59:37 [train] batch 7200/7649 | loss 0.9586 | acc 0.3386
09:59:41 [train] batch 7400/7649 | loss 0.9586 | acc 0.3386
09:59:44 [train] batch 7600/7649 | loss 0.9586 | acc 0.3386
09:59:45 [train] batch 7649/7649 | loss 0.9585 | acc 0.3387
09:59:52 ✔ saved validation confusion matrix → confusion_val/run_20250524_092120/epoch_17.png
09:59:52 Epoch 17 | train 0.9585/0.3387 | val 0.9435/0.3507 | lr 1.25e-06
09:59:55 [train] batch 200/7649 | loss 0.9581 | acc 0.3386
09:59:59 [train] batch 400/7649 | loss 0.9580 | acc 0.3391
10:00:02 [train] batch 600/7649 | loss 0.9574 | acc 0.3400
10:00:05 [train] batch 800/7649 | loss 0.9581 | acc 0.3389
10:00:09 [train] batch 1000/7649 | loss 0.9585 | acc 0.3385
10:00:12 [train] batch 1200/7649 | loss 0.9585 | acc 0.3385
10:00:16 [train] batch 1400/7649 | loss 0.9586 | acc 0.3385
10:00:19 [train] batch 1600/7649 | loss 0.9587 | acc 0.3382
10:00:22 [train] batch 1800/7649 | loss 0.9588 | acc 0.3380
10:00:26 [train] batch 2000/7649 | loss 0.9587 | acc 0.3380
10:00:30 [train] batch 2200/7649 | loss 0.9587 | acc 0.3381
10:00:33 [train] batch 2400/7649 | loss 0.9588 | acc 0.3379
10:00:36 [train] batch 2600/7649 | loss 0.9588 | acc 0.3380
10:00:40 [train] batch 2800/7649 | loss 0.9588 | acc 0.3380
10:00:43 [train] batch 3000/7649 | loss 0.9588 | acc 0.3382
10:00:46 [train] batch 3200/7649 | loss 0.9588 | acc 0.3381
10:00:50 [train] batch 3400/7649 | loss 0.9588 | acc 0.3381
10:00:53 [train] batch 3600/7649 | loss 0.9587 | acc 0.3382
10:00:56 [train] batch 3800/7649 | loss 0.9587 | acc 0.3383
10:01:00 [train] batch 4000/7649 | loss 0.9588 | acc 0.3382
10:01:03 [train] batch 4200/7649 | loss 0.9588 | acc 0.3383
10:01:07 [train] batch 4400/7649 | loss 0.9588 | acc 0.3384
10:01:10 [train] batch 4600/7649 | loss 0.9587 | acc 0.3385
10:01:13 [train] batch 4800/7649 | loss 0.9587 | acc 0.3386
10:01:17 [train] batch 5000/7649 | loss 0.9587 | acc 0.3386
10:01:20 [train] batch 5200/7649 | loss 0.9587 | acc 0.3386
10:01:23 [train] batch 5400/7649 | loss 0.9587 | acc 0.3386
10:01:27 [train] batch 5600/7649 | loss 0.9587 | acc 0.3385
10:01:30 [train] batch 5800/7649 | loss 0.9586 | acc 0.3384
10:01:33 [train] batch 6000/7649 | loss 0.9586 | acc 0.3384
10:01:37 [train] batch 6200/7649 | loss 0.9587 | acc 0.3383
10:01:40 [train] batch 6400/7649 | loss 0.9586 | acc 0.3383
10:01:44 [train] batch 6600/7649 | loss 0.9587 | acc 0.3383
10:01:47 [train] batch 6800/7649 | loss 0.9586 | acc 0.3384
10:01:50 [train] batch 7000/7649 | loss 0.9586 | acc 0.3383
10:01:54 [train] batch 7200/7649 | loss 0.9586 | acc 0.3383
10:01:57 [train] batch 7400/7649 | loss 0.9586 | acc 0.3384
10:02:00 [train] batch 7600/7649 | loss 0.9585 | acc 0.3385
10:02:01 [train] batch 7649/7649 | loss 0.9585 | acc 0.3385
10:02:08 ✔ saved validation confusion matrix → confusion_val/run_20250524_092120/epoch_18.png
10:02:08 Epoch 18 | train 0.9585/0.3385 | val 0.9434/0.3501 | lr 1.25e-06
10:02:08 Early-stop
10:02:09 [eval ] batch 200/2185 | loss 0.9640 | acc 0.3364
10:02:10 [eval ] batch 400/2185 | loss 0.9485 | acc 0.3487
10:02:11 [eval ] batch 600/2185 | loss 0.9456 | acc 0.3500
10:02:12 [eval ] batch 800/2185 | loss 0.9474 | acc 0.3482
10:02:13 [eval ] batch 1000/2185 | loss 0.9475 | acc 0.3478
10:02:14 [eval ] batch 1200/2185 | loss 0.9460 | acc 0.3487
10:02:15 [eval ] batch 1400/2185 | loss 0.9468 | acc 0.3475
10:02:16 [eval ] batch 1600/2185 | loss 0.9468 | acc 0.3474
10:02:18 [eval ] batch 1800/2185 | loss 0.9472 | acc 0.3468
10:02:19 [eval ] batch 2000/2185 | loss 0.9473 | acc 0.3460
10:02:20 [eval ] batch 2185/2185 | loss 0.9469 | acc 0.3463
