20:29:34 Log file: logs/train_20250524_202934.log
20:30:06 ✔ Data split: 1958081/279725/559453 rows ➜ splits
20:30:08 train.csv: samples=1957961  class_dist=[ 242173 1465142  250766]
20:30:09 val.csv: samples=279605  class_dist=[ 29458 218014  32253]
20:30:09 test.csv: samples=559333  class_dist=[ 68225 420338  70890]
20:30:14 [train] batch 200/7649 | loss 1.0937 | acc 0.4930
20:50:19 [train] batch 1000/7649 | loss 1.0537 | acc 0.4717
20:50:22 [train] batch 1200/7649 | loss 1.0539 | acc 0.4711
20:50:26 [train] batch 1400/7649 | loss 1.0535 | acc 0.4709
20:50:29 [train] batch 1600/7649 | loss 1.0534 | acc 0.4711
20:50:32 [train] batch 1800/7649 | loss 1.0536 | acc 0.4710
20:50:36 [train] batch 2000/7649 | loss 1.0537 | acc 0.4713
20:50:39 [train] batch 2200/7649 | loss 1.0538 | acc 0.4712
20:50:42 [train] batch 2400/7649 | loss 1.0539 | acc 0.4715
20:50:45 [train] batch 2600/7649 | loss 1.0540 | acc 0.4717
20:50:49 [train] batch 2800/7649 | loss 1.0539 | acc 0.4719
20:50:52 [train] batch 3000/7649 | loss 1.0538 | acc 0.4718
20:50:55 [train] batch 3200/7649 | loss 1.0539 | acc 0.4719
20:50:58 [train] batch 3400/7649 | loss 1.0539 | acc 0.4723
20:51:02 [train] batch 3600/7649 | loss 1.0539 | acc 0.4728
20:51:05 [train] batch 3800/7649 | loss 1.0539 | acc 0.4731
20:51:08 [train] batch 4000/7649 | loss 1.0538 | acc 0.4734
20:51:12 [train] batch 4200/7649 | loss 1.0538 | acc 0.4734
20:51:15 [train] batch 4400/7649 | loss 1.0539 | acc 0.4732
20:51:18 [train] batch 4600/7649 | loss 1.0539 | acc 0.4728
20:51:22 [train] batch 4800/7649 | loss 1.0539 | acc 0.4727
20:51:25 [train] batch 5000/7649 | loss 1.0538 | acc 0.4727
20:51:28 [train] batch 5200/7649 | loss 1.0538 | acc 0.4727
20:51:31 [train] batch 5400/7649 | loss 1.0537 | acc 0.4727
20:51:35 [train] batch 5600/7649 | loss 1.0537 | acc 0.4726
20:51:38 [train] batch 5800/7649 | loss 1.0537 | acc 0.4726
20:51:41 [train] batch 6000/7649 | loss 1.0537 | acc 0.4727
20:51:44 [train] batch 6200/7649 | loss 1.0536 | acc 0.4728
20:51:48 [train] batch 6400/7649 | loss 1.0537 | acc 0.4727
20:51:51 [train] batch 6600/7649 | loss 1.0536 | acc 0.4727
20:51:54 [train] batch 6800/7649 | loss 1.0537 | acc 0.4726
20:51:57 [train] batch 7000/7649 | loss 1.0536 | acc 0.4726
20:52:01 [train] batch 7200/7649 | loss 1.0536 | acc 0.4726
20:52:04 [train] batch 7400/7649 | loss 1.0536 | acc 0.4725
20:52:07 [train] batch 7600/7649 | loss 1.0536 | acc 0.4725
20:52:08 [train] batch 7649/7649 | loss 1.0536 | acc 0.4725
20:52:15 ✔ saved validation confusion matrix → confusion_val/run_20250524_203011/epoch_10.png
20:52:15 Epoch 10 | train 1.0536/0.4725 | val 1.0340/0.4378 | lr 2.50e-06
20:52:19 [train] batch 200/7649 | loss 1.0548 | acc 0.4661
20:52:22 [train] batch 400/7649 | loss 1.0537 | acc 0.4705
20:52:25 [train] batch 600/7649 | loss 1.0532 | acc 0.4731
20:52:29 [train] batch 800/7649 | loss 1.0529 | acc 0.4732
20:52:32 [train] batch 1000/7649 | loss 1.0532 | acc 0.4723
20:52:35 [train] batch 1200/7649 | loss 1.0529 | acc 0.4726
20:52:38 [train] batch 1400/7649 | loss 1.0527 | acc 0.4726
20:52:42 [train] batch 1600/7649 | loss 1.0529 | acc 0.4717
20:52:45 [train] batch 1800/7649 | loss 1.0531 | acc 0.4717
20:52:48 [train] batch 2000/7649 | loss 1.0530 | acc 0.4717
20:52:51 [train] batch 2200/7649 | loss 1.0530 | acc 0.4714
20:52:55 [train] batch 2400/7649 | loss 1.0529 | acc 0.4716
20:52:58 [train] batch 2600/7649 | loss 1.0531 | acc 0.4713
20:53:01 [train] batch 2800/7649 | loss 1.0531 | acc 0.4714
20:53:05 [train] batch 3000/7649 | loss 1.0531 | acc 0.4712
20:53:08 [train] batch 3200/7649 | loss 1.0532 | acc 0.4707
20:53:11 [train] batch 3400/7649 | loss 1.0530 | acc 0.4709
20:53:14 [train] batch 3600/7649 | loss 1.0531 | acc 0.4712
20:53:18 [train] batch 3800/7649 | loss 1.0530 | acc 0.4716
20:53:21 [train] batch 4000/7649 | loss 1.0533 | acc 0.4713
20:53:24 [train] batch 4200/7649 | loss 1.0533 | acc 0.4714
20:53:28 [train] batch 4400/7649 | loss 1.0532 | acc 0.4714
20:53:31 [train] batch 4600/7649 | loss 1.0534 | acc 0.4712
20:53:34 [train] batch 4800/7649 | loss 1.0535 | acc 0.4710
20:53:37 [train] batch 5000/7649 | loss 1.0535 | acc 0.4713
20:53:40 [train] batch 5200/7649 | loss 1.0535 | acc 0.4716
20:53:44 [train] batch 5400/7649 | loss 1.0535 | acc 0.4718
20:53:47 [train] batch 5600/7649 | loss 1.0535 | acc 0.4720
20:53:50 [train] batch 5800/7649 | loss 1.0535 | acc 0.4720
20:53:54 [train] batch 6000/7649 | loss 1.0535 | acc 0.4721
20:53:57 [train] batch 6200/7649 | loss 1.0535 | acc 0.4719
20:54:00 [train] batch 6400/7649 | loss 1.0535 | acc 0.4718
20:54:03 [train] batch 6600/7649 | loss 1.0535 | acc 0.4718
20:54:07 [train] batch 6800/7649 | loss 1.0536 | acc 0.4720
20:54:10 [train] batch 7000/7649 | loss 1.0535 | acc 0.4720
20:54:13 [train] batch 7200/7649 | loss 1.0535 | acc 0.4719
20:54:16 [train] batch 7400/7649 | loss 1.0535 | acc 0.4722
20:54:20 [train] batch 7600/7649 | loss 1.0535 | acc 0.4722
20:54:21 [train] batch 7649/7649 | loss 1.0535 | acc 0.4723
20:54:28 ✔ saved validation confusion matrix → confusion_val/run_20250524_203011/epoch_11.png
20:54:28 Epoch 11 | train 1.0535/0.4723 | val 1.0338/0.4433 | lr 2.50e-06
20:54:31 [train] batch 200/7649 | loss 1.0531 | acc 0.4771
20:54:35 [train] batch 400/7649 | loss 1.0539 | acc 0.4751
20:54:38 [train] batch 600/7649 | loss 1.0549 | acc 0.4710
20:54:41 [train] batch 800/7649 | loss 1.0543 | acc 0.4708
20:54:44 [train] batch 1000/7649 | loss 1.0543 | acc 0.4717
20:54:48 [train] batch 1200/7649 | loss 1.0544 | acc 0.4717
20:54:51 [train] batch 1400/7649 | loss 1.0544 | acc 0.4713
20:54:54 [train] batch 1600/7649 | loss 1.0543 | acc 0.4708
20:54:57 [train] batch 1800/7649 | loss 1.0542 | acc 0.4714
20:55:01 [train] batch 2000/7649 | loss 1.0540 | acc 0.4717
20:55:04 [train] batch 2200/7649 | loss 1.0541 | acc 0.4718
20:55:07 [train] batch 2400/7649 | loss 1.0539 | acc 0.4727
20:55:10 [train] batch 2600/7649 | loss 1.0538 | acc 0.4729
20:55:14 [train] batch 2800/7649 | loss 1.0538 | acc 0.4732
20:55:17 [train] batch 3000/7649 | loss 1.0537 | acc 0.4731
20:55:20 [train] batch 3200/7649 | loss 1.0536 | acc 0.4732
20:55:23 [train] batch 3400/7649 | loss 1.0537 | acc 0.4729
20:55:27 [train] batch 3600/7649 | loss 1.0535 | acc 0.4732
20:55:30 [train] batch 3800/7649 | loss 1.0536 | acc 0.4728
20:55:33 [train] batch 4000/7649 | loss 1.0536 | acc 0.4727
20:55:37 [train] batch 4200/7649 | loss 1.0536 | acc 0.4725
20:55:40 [train] batch 4400/7649 | loss 1.0535 | acc 0.4725
20:55:43 [train] batch 4600/7649 | loss 1.0536 | acc 0.4723
20:55:47 [train] batch 4800/7649 | loss 1.0536 | acc 0.4723
20:55:50 [train] batch 5000/7649 | loss 1.0535 | acc 0.4727
20:55:53 [train] batch 5200/7649 | loss 1.0535 | acc 0.4728
20:55:56 [train] batch 5400/7649 | loss 1.0535 | acc 0.4728
20:56:00 [train] batch 5600/7649 | loss 1.0535 | acc 0.4728
20:56:03 [train] batch 5800/7649 | loss 1.0535 | acc 0.4731
20:56:06 [train] batch 6000/7649 | loss 1.0534 | acc 0.4732
20:56:09 [train] batch 6200/7649 | loss 1.0534 | acc 0.4733
20:56:13 [train] batch 6400/7649 | loss 1.0534 | acc 0.4731
20:56:16 [train] batch 6600/7649 | loss 1.0535 | acc 0.4729
20:56:19 [train] batch 6800/7649 | loss 1.0534 | acc 0.4728
20:56:22 [train] batch 7000/7649 | loss 1.0534 | acc 0.4729
20:56:26 [train] batch 7200/7649 | loss 1.0534 | acc 0.4729
20:56:29 [train] batch 7400/7649 | loss 1.0534 | acc 0.4731
20:56:32 [train] batch 7600/7649 | loss 1.0533 | acc 0.4732
20:56:33 [train] batch 7649/7649 | loss 1.0534 | acc 0.4732
20:56:40 ✔ saved validation confusion matrix → confusion_val/run_20250524_203011/epoch_12.png
20:56:40 Epoch 12 | train 1.0534/0.4732 | val 1.0346/0.4364 | lr 2.50e-06
20:56:43 [train] batch 200/7649 | loss 1.0513 | acc 0.4780
20:56:46 [train] batch 400/7649 | loss 1.0518 | acc 0.4750
20:56:50 [train] batch 600/7649 | loss 1.0514 | acc 0.4756
20:56:53 [train] batch 800/7649 | loss 1.0517 | acc 0.4755
20:56:56 [train] batch 1000/7649 | loss 1.0522 | acc 0.4744
20:57:00 [train] batch 1200/7649 | loss 1.0522 | acc 0.4751
20:57:03 [train] batch 1400/7649 | loss 1.0523 | acc 0.4755
20:57:06 [train] batch 1600/7649 | loss 1.0526 | acc 0.4748
20:57:09 [train] batch 1800/7649 | loss 1.0528 | acc 0.4746
20:57:13 [train] batch 2000/7649 | loss 1.0528 | acc 0.4748
20:57:16 [train] batch 2200/7649 | loss 1.0529 | acc 0.4747
20:57:19 [train] batch 2400/7649 | loss 1.0532 | acc 0.4742
20:57:22 [train] batch 2600/7649 | loss 1.0531 | acc 0.4743
20:57:26 [train] batch 2800/7649 | loss 1.0531 | acc 0.4743
20:57:29 [train] batch 3000/7649 | loss 1.0531 | acc 0.4740
20:57:32 [train] batch 3200/7649 | loss 1.0532 | acc 0.4740
20:57:35 [train] batch 3400/7649 | loss 1.0533 | acc 0.4737
20:57:39 [train] batch 3600/7649 | loss 1.0531 | acc 0.4741
20:57:42 [train] batch 3800/7649 | loss 1.0533 | acc 0.4739
20:57:45 [train] batch 4000/7649 | loss 1.0533 | acc 0.4736
20:57:49 [train] batch 4200/7649 | loss 1.0532 | acc 0.4737
20:57:52 [train] batch 4400/7649 | loss 1.0532 | acc 0.4737
20:57:55 [train] batch 4600/7649 | loss 1.0533 | acc 0.4734
20:57:58 [train] batch 4800/7649 | loss 1.0534 | acc 0.4732
20:58:02 [train] batch 5000/7649 | loss 1.0533 | acc 0.4731
20:58:05 [train] batch 5200/7649 | loss 1.0533 | acc 0.4731
20:58:08 [train] batch 5400/7649 | loss 1.0532 | acc 0.4732
20:58:12 [train] batch 5600/7649 | loss 1.0532 | acc 0.4733
20:58:15 [train] batch 5800/7649 | loss 1.0533 | acc 0.4731
20:58:18 [train] batch 6000/7649 | loss 1.0533 | acc 0.4732
20:58:21 [train] batch 6200/7649 | loss 1.0533 | acc 0.4730
20:58:25 [train] batch 6400/7649 | loss 1.0533 | acc 0.4729
20:58:28 [train] batch 6600/7649 | loss 1.0532 | acc 0.4728
20:58:31 [train] batch 6800/7649 | loss 1.0533 | acc 0.4728
20:58:34 [train] batch 7000/7649 | loss 1.0533 | acc 0.4728
20:58:38 [train] batch 7200/7649 | loss 1.0533 | acc 0.4727
20:58:41 [train] batch 7400/7649 | loss 1.0532 | acc 0.4728
20:58:44 [train] batch 7600/7649 | loss 1.0533 | acc 0.4728
20:58:45 [train] batch 7649/7649 | loss 1.0533 | acc 0.4727
20:58:52 ✔ saved validation confusion matrix → confusion_val/run_20250524_203011/epoch_13.png
20:58:52 Epoch 13 | train 1.0533/0.4727 | val 1.0364/0.4276 | lr 1.25e-06
20:58:52 Early-stop
20:58:53 [eval ] batch 200/2185 | loss 1.0875 | acc 0.2946
20:58:54 [eval ] batch 400/2185 | loss 1.0478 | acc 0.4407
20:58:55 [eval ] batch 600/2185 | loss 1.0428 | acc 0.4540
20:58:56 [eval ] batch 800/2185 | loss 1.0503 | acc 0.4351
20:58:57 [eval ] batch 1000/2185 | loss 1.0514 | acc 0.4391
20:58:58 [eval ] batch 1200/2185 | loss 1.0465 | acc 0.4628
20:58:59 [eval ] batch 1400/2185 | loss 1.0499 | acc 0.4479
20:59:00 [eval ] batch 1600/2185 | loss 1.0513 | acc 0.4462
20:59:01 [eval ] batch 1800/2185 | loss 1.0520 | acc 0.4437
20:59:02 [eval ] batch 2000/2185 | loss 1.0500 | acc 0.4427
20:59:03 [eval ] batch 2185/2185 | loss 1.0503 | acc 0.4437
20:59:03 TEST loss/acc 1.0503/0.4437
20:59:15 Confusion matrix saved ➜ confusion_matrix.png
