15:56:19 Log file: logs/train_20250525_155619.log
15:56:51 ✔ Data split: 1958081/279725/559453 rows ➜ splits
15:56:53 train.csv: samples=1957961  class_dist=[ 242173 1465142  250766]
15:56:54 val.csv: samples=279605  class_dist=[ 29458 218014  32253]
15:56:54 test.csv: samples=559333  class_dist=[ 68225 420338  70890]
15:56:55 CFG:CFG(csv='/data4/private/rmy/hw/data/BTCUSDT_feature_derived.csv', label_col='label', seed=1337, test_pct=0.2, val_pct=0.1, seq_len=120, batch=256, lr=1e-05, epochs=50, patience=7, model='transformer', hidden=256, layers=2, dropout=0.4, nhead=4, resample=True, extra_feats=None, device='cuda')
15:57:03 [train] batch 200/7649 | loss 1.0790 | acc 0.5414
16:36:57 [train] batch 7600/7649 | loss 1.0445 | acc 0.5662
16:36:59 [train] batch 7649/7649 | loss 1.0445 | acc 0.5662
16:37:12 ✔ saved validation confusion matrix → confusion_val/run_20250525_155656/epoch_09.png
16:37:12 Epoch 09 | train 1.0445/0.5662 | val 1.0156/0.5435 | lr 2.50e-06
16:37:19 [train] batch 200/7649 | loss 1.0462 | acc 0.5728
16:37:25 [train] batch 400/7649 | loss 1.0462 | acc 0.5684
16:37:32 [train] batch 600/7649 | loss 1.0451 | acc 0.5706
16:37:39 [train] batch 800/7649 | loss 1.0449 | acc 0.5699
16:37:45 [train] batch 1000/7649 | loss 1.0454 | acc 0.5695
16:37:52 [train] batch 1200/7649 | loss 1.0452 | acc 0.5685
16:37:59 [train] batch 1400/7649 | loss 1.0452 | acc 0.5690
16:38:06 [train] batch 1600/7649 | loss 1.0450 | acc 0.5691
16:38:12 [train] batch 1800/7649 | loss 1.0450 | acc 0.5693
16:38:19 [train] batch 2000/7649 | loss 1.0446 | acc 0.5692
16:38:26 [train] batch 2200/7649 | loss 1.0446 | acc 0.5699
16:38:32 [train] batch 2400/7649 | loss 1.0447 | acc 0.5690
16:38:39 [train] batch 2600/7649 | loss 1.0446 | acc 0.5689
16:38:46 [train] batch 2800/7649 | loss 1.0447 | acc 0.5686
16:38:52 [train] batch 3000/7649 | loss 1.0448 | acc 0.5687
16:38:59 [train] batch 3200/7649 | loss 1.0447 | acc 0.5689
16:39:06 [train] batch 3400/7649 | loss 1.0447 | acc 0.5690
16:39:13 [train] batch 3600/7649 | loss 1.0445 | acc 0.5690
16:39:19 [train] batch 3800/7649 | loss 1.0445 | acc 0.5688
16:39:26 [train] batch 4000/7649 | loss 1.0445 | acc 0.5685
16:39:33 [train] batch 4200/7649 | loss 1.0445 | acc 0.5681
16:39:39 [train] batch 4400/7649 | loss 1.0445 | acc 0.5680
16:39:46 [train] batch 4600/7649 | loss 1.0446 | acc 0.5681
16:39:53 [train] batch 4800/7649 | loss 1.0445 | acc 0.5678
16:39:59 [train] batch 5000/7649 | loss 1.0446 | acc 0.5675
16:40:06 [train] batch 5200/7649 | loss 1.0446 | acc 0.5670
16:40:13 [train] batch 5400/7649 | loss 1.0445 | acc 0.5669
16:40:20 [train] batch 5600/7649 | loss 1.0446 | acc 0.5667
16:40:26 [train] batch 5800/7649 | loss 1.0446 | acc 0.5668
16:40:33 [train] batch 6000/7649 | loss 1.0445 | acc 0.5669
16:40:40 [train] batch 6200/7649 | loss 1.0445 | acc 0.5668
16:40:46 [train] batch 6400/7649 | loss 1.0445 | acc 0.5668
16:40:53 [train] batch 6600/7649 | loss 1.0444 | acc 0.5669
16:41:00 [train] batch 6800/7649 | loss 1.0445 | acc 0.5667
16:41:06 [train] batch 7000/7649 | loss 1.0444 | acc 0.5667
16:41:13 [train] batch 7200/7649 | loss 1.0444 | acc 0.5666
16:41:20 [train] batch 7400/7649 | loss 1.0443 | acc 0.5668
16:41:27 [train] batch 7600/7649 | loss 1.0443 | acc 0.5668
16:41:28 [train] batch 7649/7649 | loss 1.0443 | acc 0.5667
16:41:41 ✔ saved validation confusion matrix → confusion_val/run_20250525_155656/epoch_10.png
16:41:41 Epoch 10 | train 1.0443/0.5667 | val 1.0190/0.5266 | lr 2.50e-06
16:41:41 Early-stop
16:41:44 [eval ] batch 200/2185 | loss 1.0823 | acc 0.4403
16:41:46 [eval ] batch 400/2185 | loss 1.0329 | acc 0.5640
16:41:48 [eval ] batch 600/2185 | loss 1.0275 | acc 0.5719
16:41:50 [eval ] batch 800/2185 | loss 1.0376 | acc 0.5507
16:41:52 [eval ] batch 1000/2185 | loss 1.0380 | acc 0.5611
16:41:54 [eval ] batch 1200/2185 | loss 1.0315 | acc 0.5811
16:41:57 [eval ] batch 1400/2185 | loss 1.0364 | acc 0.5660
16:41:59 [eval ] batch 1600/2185 | loss 1.0381 | acc 0.5638
16:42:01 [eval ] batch 1800/2185 | loss 1.0391 | acc 0.5587
16:42:03 [eval ] batch 2000/2185 | loss 1.0376 | acc 0.5535
16:42:05 [eval ] batch 2185/2185 | loss 1.0380 | acc 0.5557
16:42:05 TEST loss/acc 1.0380/0.5557
16:42:29 Confusion matrix saved ➜ confusion_matrix.png

0.8:1
/data4/private/rmy/hw/confusion_val/run_20250525_155656
