00:02:11 Log file: logs/train_20250526_000211.log
00:03:36 ✔ Data split: 1957690/279670/559341 rows ➜ splits
00:03:42 train.csv: samples=1957570  class_dist=[609203 731320 617167]
00:03:42 val.csv: samples=279550  class_dist=[90489 94475 94706]
00:03:44 test.csv: samples=559221  class_dist=[183468 190372 185501]
00:03:45 CFG:CFG(csv='/data4/private/rmy/hw/data/BTCUSDT-feature-label.csv', label_col='label', seed=1337, test_pct=0.2, val_pct=0.1, seq_len=120, batch=256, lr=1e-05, epochs=50, patience=3, model='transformer', hidden=256, layers=2, dropout=0.4, nhead=4, resample=True, extra_feats=['rsi_20', 'rsi_30', 'ma_deviation_100', 'momentum_20', 'ma_deviation_20', 'rsi_60', 'momentum_30', 'momentum_60', 'rsi_100', 'rsi_10', 'ma_deviation_10', 'momentum_10', 'momentum_100', 'rsi_5', 'momentum_5', 'ma_deviation_5', 'obv_change', 'direction'], device='cuda')
00:04:22 [train] batch 200/7647 | loss 1.0996 | acc 0.3624
03:20:27 [train] batch 5600/7647 | loss 1.0796 | acc 0.3975
03:20:33 [train] batch 5800/7647 | loss 1.0795 | acc 0.3977
03:20:40 [train] batch 6000/7647 | loss 1.0795 | acc 0.3977
03:20:47 [train] batch 6200/7647 | loss 1.0795 | acc 0.3977
03:20:53 [train] batch 6400/7647 | loss 1.0795 | acc 0.3977
03:21:00 [train] batch 6600/7647 | loss 1.0795 | acc 0.3978
03:21:07 [train] batch 6800/7647 | loss 1.0794 | acc 0.3979
03:21:13 [train] batch 7000/7647 | loss 1.0794 | acc 0.3979
03:21:20 [train] batch 7200/7647 | loss 1.0794 | acc 0.3979
03:21:27 [train] batch 7400/7647 | loss 1.0794 | acc 0.3978
03:21:34 [train] batch 7600/7647 | loss 1.0795 | acc 0.3977
03:21:35 [train] batch 7647/7647 | loss 1.0795 | acc 0.3977
03:21:48 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_09.png
03:21:48 Epoch 09 | train 1.0795/0.3977 | val 1.0948/0.3653 | lr 5.00e-06
03:21:48 ✓ save best
03:21:55 [train] batch 200/7647 | loss 1.0797 | acc 0.3990
03:22:02 [train] batch 400/7647 | loss 1.0801 | acc 0.3986
03:22:08 [train] batch 600/7647 | loss 1.0796 | acc 0.3989
03:22:15 [train] batch 800/7647 | loss 1.0797 | acc 0.3984
03:22:22 [train] batch 1000/7647 | loss 1.0796 | acc 0.3982
03:22:29 [train] batch 1200/7647 | loss 1.0797 | acc 0.3980
03:22:35 [train] batch 1400/7647 | loss 1.0795 | acc 0.3981
03:22:42 [train] batch 1600/7647 | loss 1.0795 | acc 0.3981
03:22:49 [train] batch 1800/7647 | loss 1.0795 | acc 0.3980
03:22:55 [train] batch 2000/7647 | loss 1.0794 | acc 0.3981
03:23:02 [train] batch 2200/7647 | loss 1.0795 | acc 0.3979
03:23:09 [train] batch 2400/7647 | loss 1.0795 | acc 0.3976
03:23:16 [train] batch 2600/7647 | loss 1.0794 | acc 0.3979
03:23:22 [train] batch 2800/7647 | loss 1.0794 | acc 0.3978
03:23:29 [train] batch 3000/7647 | loss 1.0794 | acc 0.3979
03:23:36 [train] batch 3200/7647 | loss 1.0794 | acc 0.3976
03:23:42 [train] batch 3400/7647 | loss 1.0794 | acc 0.3977
03:23:49 [train] batch 3600/7647 | loss 1.0794 | acc 0.3978
03:23:56 [train] batch 3800/7647 | loss 1.0793 | acc 0.3979
03:24:03 [train] batch 4000/7647 | loss 1.0793 | acc 0.3978
03:24:09 [train] batch 4200/7647 | loss 1.0793 | acc 0.3978
03:24:16 [train] batch 4400/7647 | loss 1.0794 | acc 0.3976
03:24:23 [train] batch 4600/7647 | loss 1.0794 | acc 0.3975
03:24:30 [train] batch 4800/7647 | loss 1.0794 | acc 0.3974
03:24:36 [train] batch 5000/7647 | loss 1.0794 | acc 0.3976
03:24:43 [train] batch 5200/7647 | loss 1.0794 | acc 0.3976
03:24:50 [train] batch 5400/7647 | loss 1.0794 | acc 0.3976
03:24:56 [train] batch 5600/7647 | loss 1.0794 | acc 0.3976
03:25:03 [train] batch 5800/7647 | loss 1.0794 | acc 0.3975
03:25:10 [train] batch 6000/7647 | loss 1.0793 | acc 0.3977
03:25:17 [train] batch 6200/7647 | loss 1.0793 | acc 0.3978
03:25:23 [train] batch 6400/7647 | loss 1.0793 | acc 0.3978
03:25:30 [train] batch 6600/7647 | loss 1.0793 | acc 0.3977
03:25:37 [train] batch 6800/7647 | loss 1.0793 | acc 0.3977
03:25:44 [train] batch 7000/7647 | loss 1.0793 | acc 0.3977
03:25:50 [train] batch 7200/7647 | loss 1.0793 | acc 0.3977
03:25:57 [train] batch 7400/7647 | loss 1.0793 | acc 0.3976
03:26:04 [train] batch 7600/7647 | loss 1.0793 | acc 0.3977
03:26:05 [train] batch 7647/7647 | loss 1.0793 | acc 0.3977
03:26:18 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_10.png
03:26:18 Epoch 10 | train 1.0793/0.3977 | val 1.0954/0.3659 | lr 5.00e-06
03:26:18 ✓ save best
03:26:25 [train] batch 200/7647 | loss 1.0793 | acc 0.3981
03:26:32 [train] batch 400/7647 | loss 1.0790 | acc 0.3980
03:26:39 [train] batch 600/7647 | loss 1.0790 | acc 0.3977
03:26:45 [train] batch 800/7647 | loss 1.0791 | acc 0.3980
03:26:52 [train] batch 1000/7647 | loss 1.0791 | acc 0.3977
03:26:59 [train] batch 1200/7647 | loss 1.0789 | acc 0.3980
03:27:05 [train] batch 1400/7647 | loss 1.0791 | acc 0.3976
03:27:12 [train] batch 1600/7647 | loss 1.0789 | acc 0.3982
03:27:19 [train] batch 1800/7647 | loss 1.0789 | acc 0.3981
03:27:25 [train] batch 2000/7647 | loss 1.0791 | acc 0.3979
03:27:32 [train] batch 2200/7647 | loss 1.0791 | acc 0.3980
03:27:39 [train] batch 2400/7647 | loss 1.0791 | acc 0.3979
03:27:46 [train] batch 2600/7647 | loss 1.0792 | acc 0.3978
03:27:52 [train] batch 2800/7647 | loss 1.0791 | acc 0.3979
03:27:59 [train] batch 3000/7647 | loss 1.0790 | acc 0.3981
03:28:06 [train] batch 3200/7647 | loss 1.0791 | acc 0.3980
03:28:12 [train] batch 3400/7647 | loss 1.0792 | acc 0.3980
03:28:19 [train] batch 3600/7647 | loss 1.0791 | acc 0.3980
03:28:26 [train] batch 3800/7647 | loss 1.0792 | acc 0.3980
03:28:32 [train] batch 4000/7647 | loss 1.0792 | acc 0.3980
03:28:39 [train] batch 4200/7647 | loss 1.0791 | acc 0.3981
03:28:46 [train] batch 4400/7647 | loss 1.0792 | acc 0.3980
03:28:53 [train] batch 4600/7647 | loss 1.0792 | acc 0.3980
03:28:59 [train] batch 4800/7647 | loss 1.0793 | acc 0.3979
03:29:06 [train] batch 5000/7647 | loss 1.0792 | acc 0.3981
03:29:13 [train] batch 5200/7647 | loss 1.0792 | acc 0.3982
03:29:20 [train] batch 5400/7647 | loss 1.0792 | acc 0.3981
03:29:26 [train] batch 5600/7647 | loss 1.0793 | acc 0.3980
03:29:33 [train] batch 5800/7647 | loss 1.0793 | acc 0.3979
03:29:40 [train] batch 6000/7647 | loss 1.0793 | acc 0.3979
03:29:46 [train] batch 6200/7647 | loss 1.0792 | acc 0.3980
03:29:53 [train] batch 6400/7647 | loss 1.0793 | acc 0.3980
03:30:00 [train] batch 6600/7647 | loss 1.0792 | acc 0.3980
03:30:06 [train] batch 6800/7647 | loss 1.0792 | acc 0.3981
03:30:13 [train] batch 7000/7647 | loss 1.0792 | acc 0.3981
03:30:20 [train] batch 7200/7647 | loss 1.0792 | acc 0.3981
03:30:26 [train] batch 7400/7647 | loss 1.0792 | acc 0.3980
03:30:33 [train] batch 7600/7647 | loss 1.0791 | acc 0.3981
03:30:35 [train] batch 7647/7647 | loss 1.0792 | acc 0.3980
03:30:47 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_11.png
03:30:47 Epoch 11 | train 1.0792/0.3980 | val 1.0955/0.3656 | lr 5.00e-06
03:30:47 ✓ save best
03:30:54 [train] batch 200/7647 | loss 1.0776 | acc 0.4007
03:31:01 [train] batch 400/7647 | loss 1.0785 | acc 0.3996
03:31:08 [train] batch 600/7647 | loss 1.0792 | acc 0.3978
03:31:14 [train] batch 800/7647 | loss 1.0792 | acc 0.3977
03:31:21 [train] batch 1000/7647 | loss 1.0791 | acc 0.3979
03:31:28 [train] batch 1200/7647 | loss 1.0790 | acc 0.3981
03:31:34 [train] batch 1400/7647 | loss 1.0791 | acc 0.3976
03:31:41 [train] batch 1600/7647 | loss 1.0792 | acc 0.3978
03:31:48 [train] batch 1800/7647 | loss 1.0790 | acc 0.3980
03:31:54 [train] batch 2000/7647 | loss 1.0791 | acc 0.3979
03:32:01 [train] batch 2200/7647 | loss 1.0791 | acc 0.3981
03:32:08 [train] batch 2400/7647 | loss 1.0790 | acc 0.3984
03:32:14 [train] batch 2600/7647 | loss 1.0790 | acc 0.3983
03:32:21 [train] batch 2800/7647 | loss 1.0790 | acc 0.3983
03:32:28 [train] batch 3000/7647 | loss 1.0790 | acc 0.3983
03:32:34 [train] batch 3200/7647 | loss 1.0790 | acc 0.3984
03:32:41 [train] batch 3400/7647 | loss 1.0790 | acc 0.3982
03:32:48 [train] batch 3600/7647 | loss 1.0790 | acc 0.3982
03:32:54 [train] batch 3800/7647 | loss 1.0790 | acc 0.3981
03:33:01 [train] batch 4000/7647 | loss 1.0790 | acc 0.3980
03:33:08 [train] batch 4200/7647 | loss 1.0790 | acc 0.3980
03:33:14 [train] batch 4400/7647 | loss 1.0791 | acc 0.3979
03:33:21 [train] batch 4600/7647 | loss 1.0790 | acc 0.3981
03:33:28 [train] batch 4800/7647 | loss 1.0790 | acc 0.3982
03:33:34 [train] batch 5000/7647 | loss 1.0789 | acc 0.3983
03:33:41 [train] batch 5200/7647 | loss 1.0789 | acc 0.3983
03:33:48 [train] batch 5400/7647 | loss 1.0789 | acc 0.3984
03:33:54 [train] batch 5600/7647 | loss 1.0789 | acc 0.3982
03:34:01 [train] batch 5800/7647 | loss 1.0789 | acc 0.3982
03:34:08 [train] batch 6000/7647 | loss 1.0790 | acc 0.3982
03:34:14 [train] batch 6200/7647 | loss 1.0790 | acc 0.3981
03:34:21 [train] batch 6400/7647 | loss 1.0790 | acc 0.3981
03:34:28 [train] batch 6600/7647 | loss 1.0790 | acc 0.3981
03:34:34 [train] batch 6800/7647 | loss 1.0790 | acc 0.3982
03:34:41 [train] batch 7000/7647 | loss 1.0790 | acc 0.3982
03:34:48 [train] batch 7200/7647 | loss 1.0790 | acc 0.3983
03:34:54 [train] batch 7400/7647 | loss 1.0790 | acc 0.3983
03:35:01 [train] batch 7600/7647 | loss 1.0790 | acc 0.3982
03:35:03 [train] batch 7647/7647 | loss 1.0790 | acc 0.3982
03:35:15 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_12.png
03:35:15 Epoch 12 | train 1.0790/0.3982 | val 1.0949/0.3668 | lr 5.00e-06
03:35:15 ✓ save best
03:35:22 [train] batch 200/7647 | loss 1.0794 | acc 0.3965
03:35:29 [train] batch 400/7647 | loss 1.0783 | acc 0.3984
03:35:35 [train] batch 600/7647 | loss 1.0787 | acc 0.3983
03:35:42 [train] batch 800/7647 | loss 1.0786 | acc 0.3985
03:35:49 [train] batch 1000/7647 | loss 1.0788 | acc 0.3982
03:35:55 [train] batch 1200/7647 | loss 1.0788 | acc 0.3983
03:36:02 [train] batch 1400/7647 | loss 1.0790 | acc 0.3981
03:36:09 [train] batch 1600/7647 | loss 1.0791 | acc 0.3981
03:36:15 [train] batch 1800/7647 | loss 1.0792 | acc 0.3979
03:36:22 [train] batch 2000/7647 | loss 1.0791 | acc 0.3980
03:36:29 [train] batch 2200/7647 | loss 1.0792 | acc 0.3979
03:36:35 [train] batch 2400/7647 | loss 1.0792 | acc 0.3983
03:36:42 [train] batch 2600/7647 | loss 1.0791 | acc 0.3982
03:36:49 [train] batch 2800/7647 | loss 1.0791 | acc 0.3981
03:36:55 [train] batch 3000/7647 | loss 1.0791 | acc 0.3981
03:37:02 [train] batch 3200/7647 | loss 1.0791 | acc 0.3980
03:37:09 [train] batch 3400/7647 | loss 1.0790 | acc 0.3983
03:37:15 [train] batch 3600/7647 | loss 1.0790 | acc 0.3983
03:37:22 [train] batch 3800/7647 | loss 1.0790 | acc 0.3984
03:37:29 [train] batch 4000/7647 | loss 1.0789 | acc 0.3986
03:37:35 [train] batch 4200/7647 | loss 1.0789 | acc 0.3985
03:37:42 [train] batch 4400/7647 | loss 1.0790 | acc 0.3984
03:37:49 [train] batch 4600/7647 | loss 1.0789 | acc 0.3985
03:37:55 [train] batch 4800/7647 | loss 1.0789 | acc 0.3984
03:38:02 [train] batch 5000/7647 | loss 1.0789 | acc 0.3985
03:38:09 [train] batch 5200/7647 | loss 1.0789 | acc 0.3985
03:38:15 [train] batch 5400/7647 | loss 1.0789 | acc 0.3985
03:38:22 [train] batch 5600/7647 | loss 1.0789 | acc 0.3985
03:38:29 [train] batch 5800/7647 | loss 1.0789 | acc 0.3986
03:38:35 [train] batch 6000/7647 | loss 1.0788 | acc 0.3987
03:38:42 [train] batch 6200/7647 | loss 1.0788 | acc 0.3987
03:38:49 [train] batch 6400/7647 | loss 1.0788 | acc 0.3987
03:38:56 [train] batch 6600/7647 | loss 1.0788 | acc 0.3987
03:39:02 [train] batch 6800/7647 | loss 1.0788 | acc 0.3987
03:39:09 [train] batch 7000/7647 | loss 1.0789 | acc 0.3986
03:39:16 [train] batch 7200/7647 | loss 1.0789 | acc 0.3985
03:39:22 [train] batch 7400/7647 | loss 1.0789 | acc 0.3985
03:39:29 [train] batch 7600/7647 | loss 1.0789 | acc 0.3985
03:39:31 [train] batch 7647/7647 | loss 1.0789 | acc 0.3985
03:39:43 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_13.png
03:39:43 Epoch 13 | train 1.0789/0.3985 | val 1.0956/0.3648 | lr 2.50e-06
03:39:43 ✓ save best
03:39:50 [train] batch 200/7647 | loss 1.0792 | acc 0.3977
03:39:56 [train] batch 400/7647 | loss 1.0790 | acc 0.3988
03:40:03 [train] batch 600/7647 | loss 1.0781 | acc 0.4002
03:40:10 [train] batch 800/7647 | loss 1.0784 | acc 0.3997
03:40:17 [train] batch 1000/7647 | loss 1.0785 | acc 0.3996
03:40:23 [train] batch 1200/7647 | loss 1.0785 | acc 0.3994
03:40:31 [train] batch 1400/7647 | loss 1.0785 | acc 0.3992
03:40:45 [train] batch 1600/7647 | loss 1.0784 | acc 0.3996
03:40:59 [train] batch 1800/7647 | loss 1.0785 | acc 0.3992
03:41:13 [train] batch 2000/7647 | loss 1.0785 | acc 0.3993
03:41:27 [train] batch 2200/7647 | loss 1.0787 | acc 0.3989
03:41:42 [train] batch 2400/7647 | loss 1.0788 | acc 0.3989
03:41:56 [train] batch 2600/7647 | loss 1.0789 | acc 0.3987
03:42:10 [train] batch 2800/7647 | loss 1.0790 | acc 0.3984
03:42:24 [train] batch 3000/7647 | loss 1.0788 | acc 0.3986
03:42:38 [train] batch 3200/7647 | loss 1.0789 | acc 0.3987
03:42:52 [train] batch 3400/7647 | loss 1.0789 | acc 0.3988
03:43:06 [train] batch 3600/7647 | loss 1.0789 | acc 0.3987
03:43:21 [train] batch 3800/7647 | loss 1.0789 | acc 0.3988
03:43:35 [train] batch 4000/7647 | loss 1.0788 | acc 0.3988
03:43:49 [train] batch 4200/7647 | loss 1.0788 | acc 0.3990
03:44:03 [train] batch 4400/7647 | loss 1.0788 | acc 0.3990
03:44:17 [train] batch 4600/7647 | loss 1.0788 | acc 0.3989
03:44:31 [train] batch 4800/7647 | loss 1.0788 | acc 0.3989
03:44:45 [train] batch 5000/7647 | loss 1.0788 | acc 0.3989
03:44:59 [train] batch 5200/7647 | loss 1.0788 | acc 0.3989
03:45:06 [train] batch 5400/7647 | loss 1.0788 | acc 0.3988
03:45:13 [train] batch 5600/7647 | loss 1.0788 | acc 0.3989
03:45:20 [train] batch 5800/7647 | loss 1.0788 | acc 0.3988
03:45:26 [train] batch 6000/7647 | loss 1.0788 | acc 0.3987
03:45:33 [train] batch 6200/7647 | loss 1.0788 | acc 0.3987
03:45:40 [train] batch 6400/7647 | loss 1.0788 | acc 0.3987
03:45:46 [train] batch 6600/7647 | loss 1.0788 | acc 0.3987
03:45:53 [train] batch 6800/7647 | loss 1.0788 | acc 0.3988
03:46:00 [train] batch 7000/7647 | loss 1.0788 | acc 0.3988
03:46:06 [train] batch 7200/7647 | loss 1.0787 | acc 0.3988
03:46:13 [train] batch 7400/7647 | loss 1.0787 | acc 0.3988
03:46:20 [train] batch 7600/7647 | loss 1.0787 | acc 0.3988
03:46:21 [train] batch 7647/7647 | loss 1.0787 | acc 0.3989
03:46:34 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_14.png
03:46:34 Epoch 14 | train 1.0787/0.3989 | val 1.0954/0.3671 | lr 2.50e-06
03:46:34 ✓ save best
03:46:41 [train] batch 200/7647 | loss 1.0783 | acc 0.3976
03:46:47 [train] batch 400/7647 | loss 1.0787 | acc 0.3984
03:46:54 [train] batch 600/7647 | loss 1.0795 | acc 0.3968
03:47:01 [train] batch 800/7647 | loss 1.0787 | acc 0.3989
03:47:07 [train] batch 1000/7647 | loss 1.0788 | acc 0.3988
03:47:14 [train] batch 1200/7647 | loss 1.0786 | acc 0.3990
03:47:21 [train] batch 1400/7647 | loss 1.0788 | acc 0.3986
03:47:27 [train] batch 1600/7647 | loss 1.0787 | acc 0.3988
03:47:34 [train] batch 1800/7647 | loss 1.0788 | acc 0.3990
03:47:41 [train] batch 2000/7647 | loss 1.0787 | acc 0.3994
03:47:47 [train] batch 2200/7647 | loss 1.0787 | acc 0.3993
03:47:54 [train] batch 2400/7647 | loss 1.0787 | acc 0.3991
03:48:01 [train] batch 2600/7647 | loss 1.0787 | acc 0.3988
03:48:07 [train] batch 2800/7647 | loss 1.0787 | acc 0.3989
03:48:14 [train] batch 3000/7647 | loss 1.0787 | acc 0.3989
03:48:21 [train] batch 3200/7647 | loss 1.0786 | acc 0.3989
03:48:28 [train] batch 3400/7647 | loss 1.0787 | acc 0.3988
03:48:34 [train] batch 3600/7647 | loss 1.0786 | acc 0.3991
03:48:41 [train] batch 3800/7647 | loss 1.0787 | acc 0.3989
03:48:48 [train] batch 4000/7647 | loss 1.0785 | acc 0.3991
03:48:54 [train] batch 4200/7647 | loss 1.0786 | acc 0.3990
03:49:01 [train] batch 4400/7647 | loss 1.0787 | acc 0.3989
03:49:08 [train] batch 4600/7647 | loss 1.0786 | acc 0.3990
03:49:14 [train] batch 4800/7647 | loss 1.0786 | acc 0.3990
03:49:21 [train] batch 5000/7647 | loss 1.0787 | acc 0.3989
03:49:28 [train] batch 5200/7647 | loss 1.0786 | acc 0.3988
03:49:34 [train] batch 5400/7647 | loss 1.0786 | acc 0.3989
03:49:41 [train] batch 5600/7647 | loss 1.0786 | acc 0.3990
03:49:48 [train] batch 5800/7647 | loss 1.0786 | acc 0.3989
03:49:54 [train] batch 6000/7647 | loss 1.0786 | acc 0.3989
03:50:01 [train] batch 6200/7647 | loss 1.0786 | acc 0.3987
03:50:08 [train] batch 6400/7647 | loss 1.0786 | acc 0.3988
03:50:14 [train] batch 6600/7647 | loss 1.0787 | acc 0.3987
03:50:21 [train] batch 6800/7647 | loss 1.0787 | acc 0.3987
03:50:28 [train] batch 7000/7647 | loss 1.0787 | acc 0.3988
03:50:34 [train] batch 7200/7647 | loss 1.0787 | acc 0.3988
03:50:41 [train] batch 7400/7647 | loss 1.0787 | acc 0.3988
03:50:48 [train] batch 7600/7647 | loss 1.0786 | acc 0.3989
03:50:49 [train] batch 7647/7647 | loss 1.0786 | acc 0.3989
03:51:02 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_15.png
03:51:02 Epoch 15 | train 1.0786/0.3989 | val 1.0950/0.3675 | lr 2.50e-06
03:51:02 ✓ save best
03:51:08 [train] batch 200/7647 | loss 1.0781 | acc 0.4003
03:51:15 [train] batch 400/7647 | loss 1.0781 | acc 0.3997
03:51:22 [train] batch 600/7647 | loss 1.0777 | acc 0.4011
03:51:28 [train] batch 800/7647 | loss 1.0779 | acc 0.4005
03:51:35 [train] batch 1000/7647 | loss 1.0780 | acc 0.4003
03:51:42 [train] batch 1200/7647 | loss 1.0780 | acc 0.4002
03:51:48 [train] batch 1400/7647 | loss 1.0781 | acc 0.4000
03:51:55 [train] batch 1600/7647 | loss 1.0782 | acc 0.3995
03:52:02 [train] batch 1800/7647 | loss 1.0783 | acc 0.3995
03:52:08 [train] batch 2000/7647 | loss 1.0783 | acc 0.3991
03:52:15 [train] batch 2200/7647 | loss 1.0783 | acc 0.3990
03:52:22 [train] batch 2400/7647 | loss 1.0784 | acc 0.3990
03:52:29 [train] batch 2600/7647 | loss 1.0785 | acc 0.3989
03:52:35 [train] batch 2800/7647 | loss 1.0785 | acc 0.3991
03:52:42 [train] batch 3000/7647 | loss 1.0785 | acc 0.3990
03:52:49 [train] batch 3200/7647 | loss 1.0785 | acc 0.3989
03:52:55 [train] batch 3400/7647 | loss 1.0785 | acc 0.3989
03:53:02 [train] batch 3600/7647 | loss 1.0787 | acc 0.3986
03:53:09 [train] batch 3800/7647 | loss 1.0787 | acc 0.3987
03:53:15 [train] batch 4000/7647 | loss 1.0787 | acc 0.3986
03:53:22 [train] batch 4200/7647 | loss 1.0787 | acc 0.3987
03:53:29 [train] batch 4400/7647 | loss 1.0787 | acc 0.3988
03:53:35 [train] batch 4600/7647 | loss 1.0787 | acc 0.3986
03:53:42 [train] batch 4800/7647 | loss 1.0787 | acc 0.3987
03:53:49 [train] batch 5000/7647 | loss 1.0787 | acc 0.3986
03:53:55 [train] batch 5200/7647 | loss 1.0787 | acc 0.3988
03:54:02 [train] batch 5400/7647 | loss 1.0787 | acc 0.3988
03:54:09 [train] batch 5600/7647 | loss 1.0786 | acc 0.3989
03:54:15 [train] batch 5800/7647 | loss 1.0787 | acc 0.3988
03:54:22 [train] batch 6000/7647 | loss 1.0787 | acc 0.3988
03:54:29 [train] batch 6200/7647 | loss 1.0787 | acc 0.3988
03:54:35 [train] batch 6400/7647 | loss 1.0786 | acc 0.3989
03:54:42 [train] batch 6600/7647 | loss 1.0786 | acc 0.3990
03:54:49 [train] batch 6800/7647 | loss 1.0786 | acc 0.3991
03:54:55 [train] batch 7000/7647 | loss 1.0786 | acc 0.3991
03:55:02 [train] batch 7200/7647 | loss 1.0785 | acc 0.3992
03:55:09 [train] batch 7400/7647 | loss 1.0785 | acc 0.3992
03:55:15 [train] batch 7600/7647 | loss 1.0785 | acc 0.3992
03:55:17 [train] batch 7647/7647 | loss 1.0785 | acc 0.3993
03:55:29 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_16.png
03:55:29 Epoch 16 | train 1.0785/0.3993 | val 1.0955/0.3671 | lr 2.50e-06
03:55:29 ✓ save best
03:55:36 [train] batch 200/7647 | loss 1.0781 | acc 0.4019
03:55:43 [train] batch 400/7647 | loss 1.0784 | acc 0.3991
03:55:50 [train] batch 600/7647 | loss 1.0785 | acc 0.3989
03:55:56 [train] batch 800/7647 | loss 1.0784 | acc 0.3997
03:56:03 [train] batch 1000/7647 | loss 1.0780 | acc 0.4003
03:56:10 [train] batch 1200/7647 | loss 1.0779 | acc 0.4001
03:56:16 [train] batch 1400/7647 | loss 1.0779 | acc 0.4001
03:56:23 [train] batch 1600/7647 | loss 1.0781 | acc 0.3998
03:56:30 [train] batch 1800/7647 | loss 1.0781 | acc 0.3996
03:56:36 [train] batch 2000/7647 | loss 1.0781 | acc 0.3997
03:56:43 [train] batch 2200/7647 | loss 1.0783 | acc 0.3994
03:56:50 [train] batch 2400/7647 | loss 1.0782 | acc 0.3997
03:56:57 [train] batch 2600/7647 | loss 1.0783 | acc 0.3994
03:57:03 [train] batch 2800/7647 | loss 1.0783 | acc 0.3996
03:57:10 [train] batch 3000/7647 | loss 1.0784 | acc 0.3995
03:57:17 [train] batch 3200/7647 | loss 1.0783 | acc 0.3996
03:57:23 [train] batch 3400/7647 | loss 1.0783 | acc 0.3995
03:57:30 [train] batch 3600/7647 | loss 1.0783 | acc 0.3995
03:57:37 [train] batch 3800/7647 | loss 1.0783 | acc 0.3995
03:57:43 [train] batch 4000/7647 | loss 1.0782 | acc 0.3998
03:57:50 [train] batch 4200/7647 | loss 1.0783 | acc 0.3997
03:57:57 [train] batch 4400/7647 | loss 1.0783 | acc 0.3997
03:58:03 [train] batch 4600/7647 | loss 1.0784 | acc 0.3995
03:58:10 [train] batch 4800/7647 | loss 1.0784 | acc 0.3995
03:58:17 [train] batch 5000/7647 | loss 1.0784 | acc 0.3994
03:58:23 [train] batch 5200/7647 | loss 1.0784 | acc 0.3993
03:58:30 [train] batch 5400/7647 | loss 1.0784 | acc 0.3993
03:58:37 [train] batch 5600/7647 | loss 1.0784 | acc 0.3993
03:58:43 [train] batch 5800/7647 | loss 1.0784 | acc 0.3993
03:58:50 [train] batch 6000/7647 | loss 1.0785 | acc 0.3993
03:58:57 [train] batch 6200/7647 | loss 1.0784 | acc 0.3993
03:59:03 [train] batch 6400/7647 | loss 1.0785 | acc 0.3993
03:59:10 [train] batch 6600/7647 | loss 1.0785 | acc 0.3993
03:59:17 [train] batch 6800/7647 | loss 1.0785 | acc 0.3994
03:59:23 [train] batch 7000/7647 | loss 1.0784 | acc 0.3995
03:59:30 [train] batch 7200/7647 | loss 1.0784 | acc 0.3995
03:59:37 [train] batch 7400/7647 | loss 1.0784 | acc 0.3995
03:59:43 [train] batch 7600/7647 | loss 1.0785 | acc 0.3995
03:59:45 [train] batch 7647/7647 | loss 1.0784 | acc 0.3996
03:59:57 ✔ saved validation confusion matrix → confusion_val/run_20250526_000346/epoch_17.png
03:59:57 Epoch 17 | train 1.0784/0.3996 | val 1.0952/0.3675 | lr 1.25e-06
03:59:57 ✓ save best
04:00:04 [train] batch 200/7647 | loss 1.0795 | acc 0.3933
04:00:11 [train] batch 400/7647 | loss 1.0788 | acc 0.3971
04:00:18 [train] batch 600/7647 | loss 1.0790 | acc 0.3974
04:00:24 [train] batch 800/7647 | loss 1.0785 | acc 0.3986
04:00:31 [train] batch 1000/7647 | loss 1.0788 | acc 0.3982
04:00:38 [train] batch 1200/7647 | loss 1.0788 | acc 0.3983
04:00:44 [train] batch 1400/7647 | loss 1.0786 | acc 0.3990
04:00:51 [train] batch 1600/7647 | loss 1.0787 | acc 0.3989
04:00:58 [train] batch 1800/7647 | loss 1.0787 | acc 0.3988
04:01:05 [train] batch 2000/7647 | loss 1.0785 | acc 0.3990
04:01:11 [train] batch 2200/7647 | loss 1.0786 | acc 0.3989
04:01:18 [train] batch 2400/7647 | loss 1.0784 | acc 0.3991
04:01:25 [train] batch 2600/7647 | loss 1.0784 | acc 0.3988
04:01:31 [train] batch 2800/7647 | loss 1.0784 | acc 0.3987
04:01:38 [train] batch 3000/7647 | loss 1.0784 | acc 0.3988
04:01:45 [train] batch 3200/7647 | loss 1.0784 | acc 0.3989
04:01:51 [train] batch 3400/7647 | loss 1.0784 | acc 0.3988
04:01:58 [train] batch 3600/7647 | loss 1.0784 | acc 0.3989
04:02:05 [train] batch 3800/7647 | loss 1.0784 | acc 0.3989
04:02:11 [train] batch 4000/7647 | loss 1.0784 | acc 0.3989
04:02:18 [train] batch 4200/7647 | loss 1.0783 | acc 0.3990
04:02:25 [train] batch 4400/7647 | loss 1.0783 | acc 0.3991
04:02:31 [train] batch 4600/7647 | loss 1.0783 | acc 0.3992
04:02:38 [train] batch 4800/7647 | loss 1.0784 | acc 0.3991
04:02:45 [train] batch 5000/7647 | loss 1.0784 | acc 0.3990
