22:42:40 Log file: logs/train_20250523_224240.log
22:43:10 ✔ Data split: 1958081/279725/559453 rows ➜ splits
22:43:13 train.csv: samples=1957961  class_dist=[609313 731512 617256]
22:43:13 val.csv: samples=279605  class_dist=[90467 94550 94708]
22:43:13 test.csv: samples=559333  class_dist=[183495 190446 185512]
22:43:19 [train] batch 200/7649 | loss 1.1132 | acc 0.3494
23:03:46 [train] batch 1400/7649 | loss 1.0939 | acc 0.3711
23:03:49 [train] batch 1600/7649 | loss 1.0940 | acc 0.3711
23:03:53 [train] batch 1800/7649 | loss 1.0940 | acc 0.3711
23:03:56 [train] batch 2000/7649 | loss 1.0940 | acc 0.3707
23:03:59 [train] batch 2200/7649 | loss 1.0939 | acc 0.3706
23:04:03 [train] batch 2400/7649 | loss 1.0940 | acc 0.3705
23:04:06 [train] batch 2600/7649 | loss 1.0940 | acc 0.3703
23:04:09 [train] batch 2800/7649 | loss 1.0940 | acc 0.3702
23:04:13 [train] batch 3000/7649 | loss 1.0940 | acc 0.3702
23:04:16 [train] batch 3200/7649 | loss 1.0939 | acc 0.3703
23:04:20 [train] batch 3400/7649 | loss 1.0939 | acc 0.3705
23:04:23 [train] batch 3600/7649 | loss 1.0939 | acc 0.3707
23:04:26 [train] batch 3800/7649 | loss 1.0939 | acc 0.3705
23:04:30 [train] batch 4000/7649 | loss 1.0939 | acc 0.3705
23:04:33 [train] batch 4200/7649 | loss 1.0939 | acc 0.3705
23:04:37 [train] batch 4400/7649 | loss 1.0939 | acc 0.3705
23:04:40 [train] batch 4600/7649 | loss 1.0939 | acc 0.3704
23:04:43 [train] batch 4800/7649 | loss 1.0940 | acc 0.3705
23:04:47 [train] batch 5000/7649 | loss 1.0940 | acc 0.3705
23:04:50 [train] batch 5200/7649 | loss 1.0940 | acc 0.3705
23:04:54 [train] batch 5400/7649 | loss 1.0940 | acc 0.3706
23:04:57 [train] batch 5600/7649 | loss 1.0939 | acc 0.3706
23:05:00 [train] batch 5800/7649 | loss 1.0939 | acc 0.3706
23:05:04 [train] batch 6000/7649 | loss 1.0939 | acc 0.3707
23:05:07 [train] batch 6200/7649 | loss 1.0939 | acc 0.3708
23:05:10 [train] batch 6400/7649 | loss 1.0939 | acc 0.3708
23:05:14 [train] batch 6600/7649 | loss 1.0939 | acc 0.3707
23:05:17 [train] batch 6800/7649 | loss 1.0939 | acc 0.3708
23:05:20 [train] batch 7000/7649 | loss 1.0939 | acc 0.3709
23:05:24 [train] batch 7200/7649 | loss 1.0939 | acc 0.3709
23:05:27 [train] batch 7400/7649 | loss 1.0939 | acc 0.3710
23:05:30 [train] batch 7600/7649 | loss 1.0939 | acc 0.3709
23:05:31 [train] batch 7649/7649 | loss 1.0939 | acc 0.3709
23:05:38 ✔ saved validation confusion matrix → confusion_val/epoch_10.png
23:05:38 Epoch 10 | train 1.0939/0.3709 | val 1.0966/0.3578 | lr 2.50e-06
23:05:42 [train] batch 200/7649 | loss 1.0947 | acc 0.3702
23:05:45 [train] batch 400/7649 | loss 1.0941 | acc 0.3723
23:05:48 [train] batch 600/7649 | loss 1.0941 | acc 0.3720
23:05:52 [train] batch 800/7649 | loss 1.0940 | acc 0.3728
23:05:55 [train] batch 1000/7649 | loss 1.0942 | acc 0.3715
23:05:58 [train] batch 1200/7649 | loss 1.0942 | acc 0.3713
23:06:01 [train] batch 1400/7649 | loss 1.0941 | acc 0.3712
23:06:05 [train] batch 1600/7649 | loss 1.0940 | acc 0.3710
23:06:08 [train] batch 1800/7649 | loss 1.0940 | acc 0.3710
23:06:11 [train] batch 2000/7649 | loss 1.0940 | acc 0.3707
23:06:14 [train] batch 2200/7649 | loss 1.0940 | acc 0.3705
23:06:18 [train] batch 2400/7649 | loss 1.0941 | acc 0.3702
23:06:21 [train] batch 2600/7649 | loss 1.0940 | acc 0.3706
23:06:24 [train] batch 2800/7649 | loss 1.0940 | acc 0.3707
23:06:27 [train] batch 3000/7649 | loss 1.0940 | acc 0.3707
23:06:31 [train] batch 3200/7649 | loss 1.0940 | acc 0.3706
23:06:34 [train] batch 3400/7649 | loss 1.0940 | acc 0.3707
23:06:37 [train] batch 3600/7649 | loss 1.0940 | acc 0.3708
23:06:41 [train] batch 3800/7649 | loss 1.0939 | acc 0.3708
23:06:44 [train] batch 4000/7649 | loss 1.0939 | acc 0.3709
23:06:47 [train] batch 4200/7649 | loss 1.0939 | acc 0.3711
23:06:51 [train] batch 4400/7649 | loss 1.0939 | acc 0.3711
23:06:54 [train] batch 4600/7649 | loss 1.0939 | acc 0.3712
23:06:57 [train] batch 4800/7649 | loss 1.0939 | acc 0.3712
23:07:01 [train] batch 5000/7649 | loss 1.0938 | acc 0.3714
23:07:04 [train] batch 5200/7649 | loss 1.0938 | acc 0.3714
23:07:07 [train] batch 5400/7649 | loss 1.0938 | acc 0.3714
23:07:11 [train] batch 5600/7649 | loss 1.0938 | acc 0.3715
23:07:14 [train] batch 5800/7649 | loss 1.0938 | acc 0.3714
23:07:17 [train] batch 6000/7649 | loss 1.0938 | acc 0.3714
23:07:21 [train] batch 6200/7649 | loss 1.0938 | acc 0.3715
23:07:24 [train] batch 6400/7649 | loss 1.0938 | acc 0.3715
23:07:27 [train] batch 6600/7649 | loss 1.0938 | acc 0.3715
23:07:31 [train] batch 6800/7649 | loss 1.0939 | acc 0.3715
23:07:34 [train] batch 7000/7649 | loss 1.0939 | acc 0.3714
23:07:37 [train] batch 7200/7649 | loss 1.0939 | acc 0.3714
23:07:41 [train] batch 7400/7649 | loss 1.0939 | acc 0.3713
23:07:44 [train] batch 7600/7649 | loss 1.0939 | acc 0.3714
23:07:45 [train] batch 7649/7649 | loss 1.0939 | acc 0.3715
23:07:52 ✔ saved validation confusion matrix → confusion_val/epoch_11.png
23:07:52 Epoch 11 | train 1.0939/0.3715 | val 1.0967/0.3576 | lr 2.50e-06
23:07:56 [train] batch 200/7649 | loss 1.0937 | acc 0.3695
23:07:59 [train] batch 400/7649 | loss 1.0939 | acc 0.3700
23:08:02 [train] batch 600/7649 | loss 1.0939 | acc 0.3704
23:08:06 [train] batch 800/7649 | loss 1.0941 | acc 0.3697
23:08:09 [train] batch 1000/7649 | loss 1.0941 | acc 0.3695
23:08:12 [train] batch 1200/7649 | loss 1.0939 | acc 0.3707
23:08:15 [train] batch 1400/7649 | loss 1.0939 | acc 0.3706
23:08:19 [train] batch 1600/7649 | loss 1.0939 | acc 0.3709
23:08:22 [train] batch 1800/7649 | loss 1.0939 | acc 0.3711
23:08:25 [train] batch 2000/7649 | loss 1.0940 | acc 0.3709
23:08:29 [train] batch 2200/7649 | loss 1.0940 | acc 0.3707
23:08:32 [train] batch 2400/7649 | loss 1.0940 | acc 0.3707
23:08:36 [train] batch 2600/7649 | loss 1.0939 | acc 0.3708
23:08:39 [train] batch 2800/7649 | loss 1.0939 | acc 0.3710
23:08:42 [train] batch 3000/7649 | loss 1.0939 | acc 0.3714
23:08:46 [train] batch 3200/7649 | loss 1.0939 | acc 0.3712
23:08:49 [train] batch 3400/7649 | loss 1.0939 | acc 0.3711
23:08:52 [train] batch 3600/7649 | loss 1.0940 | acc 0.3712
23:08:56 [train] batch 3800/7649 | loss 1.0939 | acc 0.3711
23:08:59 [train] batch 4000/7649 | loss 1.0939 | acc 0.3711
23:09:03 [train] batch 4200/7649 | loss 1.0939 | acc 0.3711
23:09:06 [train] batch 4400/7649 | loss 1.0939 | acc 0.3712
23:09:09 [train] batch 4600/7649 | loss 1.0939 | acc 0.3712
23:09:13 [train] batch 4800/7649 | loss 1.0939 | acc 0.3711
23:09:16 [train] batch 5000/7649 | loss 1.0939 | acc 0.3712
23:09:19 [train] batch 5200/7649 | loss 1.0939 | acc 0.3711
23:09:23 [train] batch 5400/7649 | loss 1.0939 | acc 0.3711
23:09:26 [train] batch 5600/7649 | loss 1.0939 | acc 0.3711
23:09:29 [train] batch 5800/7649 | loss 1.0939 | acc 0.3712
23:09:33 [train] batch 6000/7649 | loss 1.0939 | acc 0.3713
23:09:36 [train] batch 6200/7649 | loss 1.0939 | acc 0.3713
23:09:39 [train] batch 6400/7649 | loss 1.0938 | acc 0.3713
23:09:42 [train] batch 6600/7649 | loss 1.0939 | acc 0.3712
23:09:46 [train] batch 6800/7649 | loss 1.0939 | acc 0.3713
23:09:49 [train] batch 7000/7649 | loss 1.0939 | acc 0.3713
23:09:52 [train] batch 7200/7649 | loss 1.0939 | acc 0.3714
23:09:55 [train] batch 7400/7649 | loss 1.0938 | acc 0.3715
23:09:59 [train] batch 7600/7649 | loss 1.0938 | acc 0.3715
23:10:00 [train] batch 7649/7649 | loss 1.0938 | acc 0.3715
23:10:06 ✔ saved validation confusion matrix → confusion_val/epoch_12.png
23:10:06 Epoch 12 | train 1.0938/0.3715 | val 1.0963/0.3581 | lr 2.50e-06
23:10:10 [train] batch 200/7649 | loss 1.0933 | acc 0.3705
23:10:13 [train] batch 400/7649 | loss 1.0934 | acc 0.3716
23:10:16 [train] batch 600/7649 | loss 1.0932 | acc 0.3721
23:10:19 [train] batch 800/7649 | loss 1.0935 | acc 0.3721
23:10:23 [train] batch 1000/7649 | loss 1.0937 | acc 0.3726
23:10:26 [train] batch 1200/7649 | loss 1.0937 | acc 0.3724
23:10:29 [train] batch 1400/7649 | loss 1.0937 | acc 0.3727
23:10:32 [train] batch 1600/7649 | loss 1.0938 | acc 0.3719
23:10:36 [train] batch 1800/7649 | loss 1.0939 | acc 0.3717
23:10:39 [train] batch 2000/7649 | loss 1.0939 | acc 0.3717
23:10:42 [train] batch 2200/7649 | loss 1.0939 | acc 0.3718
23:10:45 [train] batch 2400/7649 | loss 1.0939 | acc 0.3720
23:10:49 [train] batch 2600/7649 | loss 1.0940 | acc 0.3715
23:10:52 [train] batch 2800/7649 | loss 1.0940 | acc 0.3716
23:10:55 [train] batch 3000/7649 | loss 1.0939 | acc 0.3718
23:10:59 [train] batch 3200/7649 | loss 1.0939 | acc 0.3717
23:11:02 [train] batch 3400/7649 | loss 1.0939 | acc 0.3717
23:11:05 [train] batch 3600/7649 | loss 1.0939 | acc 0.3715
23:11:09 [train] batch 3800/7649 | loss 1.0939 | acc 0.3715
23:11:12 [train] batch 4000/7649 | loss 1.0939 | acc 0.3716
23:11:15 [train] batch 4200/7649 | loss 1.0939 | acc 0.3717
23:11:19 [train] batch 4400/7649 | loss 1.0939 | acc 0.3717
23:11:22 [train] batch 4600/7649 | loss 1.0939 | acc 0.3717
23:11:25 [train] batch 4800/7649 | loss 1.0939 | acc 0.3718
23:11:29 [train] batch 5000/7649 | loss 1.0938 | acc 0.3719
23:11:32 [train] batch 5200/7649 | loss 1.0938 | acc 0.3719
23:11:35 [train] batch 5400/7649 | loss 1.0938 | acc 0.3720
23:11:39 [train] batch 5600/7649 | loss 1.0938 | acc 0.3720
23:11:42 [train] batch 5800/7649 | loss 1.0938 | acc 0.3720
23:11:45 [train] batch 6000/7649 | loss 1.0938 | acc 0.3720
23:11:49 [train] batch 6200/7649 | loss 1.0938 | acc 0.3722
23:11:52 [train] batch 6400/7649 | loss 1.0938 | acc 0.3722
23:11:55 [train] batch 6600/7649 | loss 1.0938 | acc 0.3721
23:11:59 [train] batch 6800/7649 | loss 1.0938 | acc 0.3721
23:12:02 [train] batch 7000/7649 | loss 1.0938 | acc 0.3721
23:12:06 [train] batch 7200/7649 | loss 1.0938 | acc 0.3720
23:12:09 [train] batch 7400/7649 | loss 1.0938 | acc 0.3720
23:12:12 [train] batch 7600/7649 | loss 1.0938 | acc 0.3719
23:12:13 [train] batch 7649/7649 | loss 1.0938 | acc 0.3719
23:12:20 ✔ saved validation confusion matrix → confusion_val/epoch_13.png
23:12:20 Epoch 13 | train 1.0938/0.3719 | val 1.0965/0.3570 | lr 1.25e-06
23:12:23 [train] batch 200/7649 | loss 1.0935 | acc 0.3679
23:12:27 [train] batch 400/7649 | loss 1.0939 | acc 0.3682
23:12:30 [train] batch 600/7649 | loss 1.0936 | acc 0.3685
23:12:33 [train] batch 800/7649 | loss 1.0936 | acc 0.3688
23:12:37 [train] batch 1000/7649 | loss 1.0938 | acc 0.3690
23:12:40 [train] batch 1200/7649 | loss 1.0938 | acc 0.3695
23:12:43 [train] batch 1400/7649 | loss 1.0939 | acc 0.3697
23:12:47 [train] batch 1600/7649 | loss 1.0939 | acc 0.3700
23:12:50 [train] batch 1800/7649 | loss 1.0939 | acc 0.3703
23:12:53 [train] batch 2000/7649 | loss 1.0938 | acc 0.3705
23:12:57 [train] batch 2200/7649 | loss 1.0938 | acc 0.3706
23:13:00 [train] batch 2400/7649 | loss 1.0938 | acc 0.3704
23:13:04 [train] batch 2600/7649 | loss 1.0938 | acc 0.3703
23:13:07 [train] batch 2800/7649 | loss 1.0939 | acc 0.3704
23:13:10 [train] batch 3000/7649 | loss 1.0938 | acc 0.3705
23:13:14 [train] batch 3200/7649 | loss 1.0939 | acc 0.3705
23:13:17 [train] batch 3400/7649 | loss 1.0938 | acc 0.3704
23:13:21 [train] batch 3600/7649 | loss 1.0939 | acc 0.3704
23:13:24 [train] batch 3800/7649 | loss 1.0939 | acc 0.3706
23:13:27 [train] batch 4000/7649 | loss 1.0938 | acc 0.3708
23:13:31 [train] batch 4200/7649 | loss 1.0938 | acc 0.3709
23:13:34 [train] batch 4400/7649 | loss 1.0938 | acc 0.3710
23:13:37 [train] batch 4600/7649 | loss 1.0938 | acc 0.3713
23:13:41 [train] batch 4800/7649 | loss 1.0938 | acc 0.3713
23:13:44 [train] batch 5000/7649 | loss 1.0938 | acc 0.3713
23:13:47 [train] batch 5200/7649 | loss 1.0938 | acc 0.3711
23:13:51 [train] batch 5400/7649 | loss 1.0938 | acc 0.3712
23:13:54 [train] batch 5600/7649 | loss 1.0938 | acc 0.3713
23:13:57 [train] batch 5800/7649 | loss 1.0938 | acc 0.3714
23:14:01 [train] batch 6000/7649 | loss 1.0938 | acc 0.3714
23:14:04 [train] batch 6200/7649 | loss 1.0938 | acc 0.3714
23:14:07 [train] batch 6400/7649 | loss 1.0938 | acc 0.3715
23:14:10 [train] batch 6600/7649 | loss 1.0939 | acc 0.3714
23:14:14 [train] batch 6800/7649 | loss 1.0939 | acc 0.3713
23:14:17 [train] batch 7000/7649 | loss 1.0938 | acc 0.3715
23:14:20 [train] batch 7200/7649 | loss 1.0938 | acc 0.3715
23:14:23 [train] batch 7400/7649 | loss 1.0938 | acc 0.3715
23:14:27 [train] batch 7600/7649 | loss 1.0938 | acc 0.3715
23:14:28 [train] batch 7649/7649 | loss 1.0938 | acc 0.3715
23:14:34 ✔ saved validation confusion matrix → confusion_val/epoch_14.png
23:14:34 Epoch 14 | train 1.0938/0.3715 | val 1.0964/0.3566 | lr 1.25e-06
23:14:38 [train] batch 200/7649 | loss 1.0940 | acc 0.3672
23:14:41 [train] batch 400/7649 | loss 1.0937 | acc 0.3683
23:14:44 [train] batch 600/7649 | loss 1.0939 | acc 0.3691
23:14:47 [train] batch 800/7649 | loss 1.0937 | acc 0.3706
23:14:51 [train] batch 1000/7649 | loss 1.0936 | acc 0.3713
23:14:54 [train] batch 1200/7649 | loss 1.0936 | acc 0.3717
23:14:57 [train] batch 1400/7649 | loss 1.0937 | acc 0.3716
23:15:01 [train] batch 1600/7649 | loss 1.0936 | acc 0.3717
23:15:04 [train] batch 1800/7649 | loss 1.0938 | acc 0.3712
23:15:07 [train] batch 2000/7649 | loss 1.0939 | acc 0.3712
23:15:10 [train] batch 2200/7649 | loss 1.0939 | acc 0.3709
23:15:14 [train] batch 2400/7649 | loss 1.0939 | acc 0.3708
23:15:17 [train] batch 2600/7649 | loss 1.0939 | acc 0.3709
23:15:20 [train] batch 2800/7649 | loss 1.0939 | acc 0.3709
23:15:24 [train] batch 3000/7649 | loss 1.0939 | acc 0.3710
23:15:27 [train] batch 3200/7649 | loss 1.0939 | acc 0.3711
23:15:31 [train] batch 3400/7649 | loss 1.0939 | acc 0.3709
23:15:34 [train] batch 3600/7649 | loss 1.0939 | acc 0.3711
23:15:37 [train] batch 3800/7649 | loss 1.0939 | acc 0.3712
23:15:41 [train] batch 4000/7649 | loss 1.0939 | acc 0.3711
23:15:44 [train] batch 4200/7649 | loss 1.0939 | acc 0.3710
23:15:47 [train] batch 4400/7649 | loss 1.0939 | acc 0.3712
23:15:51 [train] batch 4600/7649 | loss 1.0939 | acc 0.3713
23:15:54 [train] batch 4800/7649 | loss 1.0938 | acc 0.3713
23:15:57 [train] batch 5000/7649 | loss 1.0938 | acc 0.3714
23:16:01 [train] batch 5200/7649 | loss 1.0938 | acc 0.3714
23:16:04 [train] batch 5400/7649 | loss 1.0938 | acc 0.3715
23:16:07 [train] batch 5600/7649 | loss 1.0938 | acc 0.3716
23:16:11 [train] batch 5800/7649 | loss 1.0938 | acc 0.3716
23:16:14 [train] batch 6000/7649 | loss 1.0938 | acc 0.3716
23:16:17 [train] batch 6200/7649 | loss 1.0938 | acc 0.3718
23:16:21 [train] batch 6400/7649 | loss 1.0938 | acc 0.3718
23:16:24 [train] batch 6600/7649 | loss 1.0938 | acc 0.3718
23:16:27 [train] batch 6800/7649 | loss 1.0938 | acc 0.3717
23:16:31 [train] batch 7000/7649 | loss 1.0938 | acc 0.3717
23:16:34 [train] batch 7200/7649 | loss 1.0938 | acc 0.3718
23:16:38 [train] batch 7400/7649 | loss 1.0938 | acc 0.3719
23:16:41 [train] batch 7600/7649 | loss 1.0938 | acc 0.3719
23:16:42 [train] batch 7649/7649 | loss 1.0938 | acc 0.3719
23:16:48 ✔ saved validation confusion matrix → confusion_val/epoch_15.png
23:16:48 Epoch 15 | train 1.0938/0.3719 | val 1.0966/0.3579 | lr 1.25e-06
23:16:52 [train] batch 200/7649 | loss 1.0929 | acc 0.3765
23:16:55 [train] batch 400/7649 | loss 1.0935 | acc 0.3739
23:16:59 [train] batch 600/7649 | loss 1.0936 | acc 0.3736
23:17:02 [train] batch 800/7649 | loss 1.0935 | acc 0.3734
23:17:05 [train] batch 1000/7649 | loss 1.0936 | acc 0.3727
23:17:09 [train] batch 1200/7649 | loss 1.0937 | acc 0.3723
23:17:12 [train] batch 1400/7649 | loss 1.0937 | acc 0.3717
23:17:15 [train] batch 1600/7649 | loss 1.0937 | acc 0.3715
23:17:19 [train] batch 1800/7649 | loss 1.0938 | acc 0.3712
23:17:22 [train] batch 2000/7649 | loss 1.0938 | acc 0.3708
23:17:25 [train] batch 2200/7649 | loss 1.0939 | acc 0.3707
23:17:29 [train] batch 2400/7649 | loss 1.0938 | acc 0.3711
23:17:32 [train] batch 2600/7649 | loss 1.0938 | acc 0.3711
23:17:36 [train] batch 2800/7649 | loss 1.0938 | acc 0.3710
23:17:39 [train] batch 3000/7649 | loss 1.0939 | acc 0.3706
23:17:42 [train] batch 3200/7649 | loss 1.0939 | acc 0.3707
23:17:46 [train] batch 3400/7649 | loss 1.0939 | acc 0.3707
23:17:49 [train] batch 3600/7649 | loss 1.0939 | acc 0.3707
23:17:52 [train] batch 3800/7649 | loss 1.0939 | acc 0.3708
23:17:56 [train] batch 4000/7649 | loss 1.0939 | acc 0.3709
23:17:59 [train] batch 4200/7649 | loss 1.0939 | acc 0.3710
23:18:02 [train] batch 4400/7649 | loss 1.0939 | acc 0.3711
23:18:06 [train] batch 4600/7649 | loss 1.0938 | acc 0.3713
23:18:09 [train] batch 4800/7649 | loss 1.0938 | acc 0.3714
23:18:12 [train] batch 5000/7649 | loss 1.0938 | acc 0.3713
23:18:16 [train] batch 5200/7649 | loss 1.0938 | acc 0.3713
23:18:19 [train] batch 5400/7649 | loss 1.0938 | acc 0.3713
23:18:22 [train] batch 5600/7649 | loss 1.0938 | acc 0.3714
23:18:26 [train] batch 5800/7649 | loss 1.0937 | acc 0.3715
23:18:29 [train] batch 6000/7649 | loss 1.0937 | acc 0.3714
23:18:32 [train] batch 6200/7649 | loss 1.0937 | acc 0.3715
23:18:35 [train] batch 6400/7649 | loss 1.0937 | acc 0.3715
23:18:39 [train] batch 6600/7649 | loss 1.0938 | acc 0.3714
23:18:42 [train] batch 6800/7649 | loss 1.0938 | acc 0.3714
23:18:45 [train] batch 7000/7649 | loss 1.0938 | acc 0.3715
23:18:49 [train] batch 7200/7649 | loss 1.0938 | acc 0.3714
23:18:52 [train] batch 7400/7649 | loss 1.0938 | acc 0.3714
23:18:55 [train] batch 7600/7649 | loss 1.0938 | acc 0.3715
23:18:56 [train] batch 7649/7649 | loss 1.0937 | acc 0.3715
23:19:02 ✔ saved validation confusion matrix → confusion_val/epoch_16.png
23:19:02 Epoch 16 | train 1.0937/0.3715 | val 1.0968/0.3572 | lr 1.25e-06
23:19:02 Early-stop
23:19:04 [eval ] batch 200/2185 | loss 1.0972 | acc 0.3528
23:19:05 [eval ] batch 400/2185 | loss 1.0951 | acc 0.3554
23:19:06 [eval ] batch 600/2185 | loss 1.0944 | acc 0.3546
23:19:07 [eval ] batch 800/2185 | loss 1.0956 | acc 0.3542
23:19:08 [eval ] batch 1000/2185 | loss 1.0958 | acc 0.3541
23:19:09 [eval ] batch 1200/2185 | loss 1.0954 | acc 0.3536
23:19:10 [eval ] batch 1400/2185 | loss 1.0963 | acc 0.3534
23:19:11 [eval ] batch 1600/2185 | loss 1.0971 | acc 0.3529
23:19:12 [eval ] batch 1800/2185 | loss 1.0975 | acc 0.3535
23:19:13 [eval ] batch 2000/2185 | loss 1.0976 | acc 0.3539
23:19:14 [eval ] batch 2185/2185 | loss 1.0977 | acc 0.3534
23:19:14 TEST loss/acc 1.0977/0.3534
23:19:26 Confusion matrix saved ➜ confusion_matrix.png
