23:37:47 Log file: logs/train_20250523_233747.log
23:38:19 ✔ Data split: 1958081/279725/559453 rows ➜ splits
23:38:22 train.csv: samples=1957961  class_dist=[609313 731512 617256]
23:38:22 val.csv: samples=279605  class_dist=[90467 94550 94708]
23:38:23 test.csv: samples=559333  class_dist=[183495 190446 185512]
23:38:28 [train] batch 200/7649 | loss 1.1037 | acc 0.3543
23:58:44 [train] batch 800/7649 | loss 1.0904 | acc 0.3806
23:58:48 [train] batch 1000/7649 | loss 1.0902 | acc 0.3806
23:58:51 [train] batch 1200/7649 | loss 1.0902 | acc 0.3812
23:58:54 [train] batch 1400/7649 | loss 1.0902 | acc 0.3808
23:58:58 [train] batch 1600/7649 | loss 1.0902 | acc 0.3806
23:59:01 [train] batch 1800/7649 | loss 1.0903 | acc 0.3802
23:59:04 [train] batch 2000/7649 | loss 1.0902 | acc 0.3801
23:59:08 [train] batch 2200/7649 | loss 1.0902 | acc 0.3799
23:59:11 [train] batch 2400/7649 | loss 1.0902 | acc 0.3801
23:59:15 [train] batch 2600/7649 | loss 1.0902 | acc 0.3799
23:59:18 [train] batch 2800/7649 | loss 1.0901 | acc 0.3801
23:59:21 [train] batch 3000/7649 | loss 1.0902 | acc 0.3798
23:59:25 [train] batch 3200/7649 | loss 1.0901 | acc 0.3799
23:59:28 [train] batch 3400/7649 | loss 1.0901 | acc 0.3798
23:59:31 [train] batch 3600/7649 | loss 1.0901 | acc 0.3799
23:59:35 [train] batch 3800/7649 | loss 1.0901 | acc 0.3798
23:59:38 [train] batch 4000/7649 | loss 1.0900 | acc 0.3800
23:59:41 [train] batch 4200/7649 | loss 1.0900 | acc 0.3799
23:59:45 [train] batch 4400/7649 | loss 1.0900 | acc 0.3800
23:59:48 [train] batch 4600/7649 | loss 1.0901 | acc 0.3799
23:59:52 [train] batch 4800/7649 | loss 1.0901 | acc 0.3799
23:59:55 [train] batch 5000/7649 | loss 1.0900 | acc 0.3800
23:59:58 [train] batch 5200/7649 | loss 1.0900 | acc 0.3799
00:00:02 [train] batch 5400/7649 | loss 1.0901 | acc 0.3798
00:00:05 [train] batch 5600/7649 | loss 1.0901 | acc 0.3798
00:00:08 [train] batch 5800/7649 | loss 1.0901 | acc 0.3799
00:00:12 [train] batch 6000/7649 | loss 1.0901 | acc 0.3799
00:00:15 [train] batch 6200/7649 | loss 1.0901 | acc 0.3799
00:00:18 [train] batch 6400/7649 | loss 1.0900 | acc 0.3799
00:00:21 [train] batch 6600/7649 | loss 1.0900 | acc 0.3799
00:00:25 [train] batch 6800/7649 | loss 1.0901 | acc 0.3799
00:00:28 [train] batch 7000/7649 | loss 1.0900 | acc 0.3799
00:00:31 [train] batch 7200/7649 | loss 1.0900 | acc 0.3799
00:00:35 [train] batch 7400/7649 | loss 1.0900 | acc 0.3798
00:00:38 [train] batch 7600/7649 | loss 1.0900 | acc 0.3799
00:00:39 [train] batch 7649/7649 | loss 1.0900 | acc 0.3800
00:00:45 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_10.png
00:00:46 Epoch 10 | train 1.0900/0.3800 | val 1.0939/0.3677 | lr 5.00e-06
00:00:46 ✓ save best
00:00:49 [train] batch 200/7649 | loss 1.0902 | acc 0.3775
00:00:52 [train] batch 400/7649 | loss 1.0901 | acc 0.3784
00:00:56 [train] batch 600/7649 | loss 1.0902 | acc 0.3778
00:00:59 [train] batch 800/7649 | loss 1.0902 | acc 0.3782
00:01:02 [train] batch 1000/7649 | loss 1.0900 | acc 0.3787
00:01:06 [train] batch 1200/7649 | loss 1.0900 | acc 0.3790
00:01:09 [train] batch 1400/7649 | loss 1.0899 | acc 0.3795
00:01:12 [train] batch 1600/7649 | loss 1.0899 | acc 0.3795
00:01:15 [train] batch 1800/7649 | loss 1.0899 | acc 0.3800
00:01:19 [train] batch 2000/7649 | loss 1.0899 | acc 0.3797
00:01:22 [train] batch 2200/7649 | loss 1.0900 | acc 0.3793
00:01:25 [train] batch 2400/7649 | loss 1.0899 | acc 0.3795
00:01:28 [train] batch 2600/7649 | loss 1.0900 | acc 0.3793
00:01:32 [train] batch 2800/7649 | loss 1.0900 | acc 0.3792
00:01:35 [train] batch 3000/7649 | loss 1.0900 | acc 0.3790
00:01:38 [train] batch 3200/7649 | loss 1.0899 | acc 0.3791
00:01:41 [train] batch 3400/7649 | loss 1.0899 | acc 0.3791
00:01:45 [train] batch 3600/7649 | loss 1.0899 | acc 0.3794
00:01:48 [train] batch 3800/7649 | loss 1.0899 | acc 0.3796
00:01:51 [train] batch 4000/7649 | loss 1.0899 | acc 0.3796
00:01:55 [train] batch 4200/7649 | loss 1.0899 | acc 0.3797
00:01:58 [train] batch 4400/7649 | loss 1.0898 | acc 0.3796
00:02:01 [train] batch 4600/7649 | loss 1.0898 | acc 0.3797
00:02:05 [train] batch 4800/7649 | loss 1.0898 | acc 0.3797
00:02:08 [train] batch 5000/7649 | loss 1.0898 | acc 0.3797
00:02:11 [train] batch 5200/7649 | loss 1.0898 | acc 0.3797
00:02:15 [train] batch 5400/7649 | loss 1.0898 | acc 0.3798
00:02:18 [train] batch 5600/7649 | loss 1.0898 | acc 0.3798
00:02:21 [train] batch 5800/7649 | loss 1.0898 | acc 0.3798
00:02:25 [train] batch 6000/7649 | loss 1.0898 | acc 0.3797
00:02:28 [train] batch 6200/7649 | loss 1.0898 | acc 0.3797
00:02:31 [train] batch 6400/7649 | loss 1.0898 | acc 0.3798
00:02:35 [train] batch 6600/7649 | loss 1.0898 | acc 0.3799
00:02:38 [train] batch 6800/7649 | loss 1.0898 | acc 0.3799
00:02:41 [train] batch 7000/7649 | loss 1.0898 | acc 0.3799
00:02:45 [train] batch 7200/7649 | loss 1.0898 | acc 0.3800
00:02:48 [train] batch 7400/7649 | loss 1.0898 | acc 0.3800
00:02:51 [train] batch 7600/7649 | loss 1.0898 | acc 0.3799
00:02:52 [train] batch 7649/7649 | loss 1.0898 | acc 0.3799
00:02:59 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_11.png
00:02:59 Epoch 11 | train 1.0898/0.3799 | val 1.0941/0.3674 | lr 2.50e-06
00:03:03 [train] batch 200/7649 | loss 1.0892 | acc 0.3822
00:03:06 [train] batch 400/7649 | loss 1.0896 | acc 0.3789
00:03:10 [train] batch 600/7649 | loss 1.0893 | acc 0.3798
00:03:13 [train] batch 800/7649 | loss 1.0897 | acc 0.3797
00:03:16 [train] batch 1000/7649 | loss 1.0894 | acc 0.3807
00:03:20 [train] batch 1200/7649 | loss 1.0899 | acc 0.3801
00:03:23 [train] batch 1400/7649 | loss 1.0897 | acc 0.3802
00:03:26 [train] batch 1600/7649 | loss 1.0899 | acc 0.3801
00:03:30 [train] batch 1800/7649 | loss 1.0899 | acc 0.3801
00:03:33 [train] batch 2000/7649 | loss 1.0899 | acc 0.3800
00:03:36 [train] batch 2200/7649 | loss 1.0899 | acc 0.3800
00:03:40 [train] batch 2400/7649 | loss 1.0899 | acc 0.3802
00:03:43 [train] batch 2600/7649 | loss 1.0899 | acc 0.3802
00:03:46 [train] batch 2800/7649 | loss 1.0899 | acc 0.3801
00:03:50 [train] batch 3000/7649 | loss 1.0899 | acc 0.3798
00:03:53 [train] batch 3200/7649 | loss 1.0899 | acc 0.3799
00:03:56 [train] batch 3400/7649 | loss 1.0899 | acc 0.3799
00:04:00 [train] batch 3600/7649 | loss 1.0898 | acc 0.3798
00:04:03 [train] batch 3800/7649 | loss 1.0898 | acc 0.3797
00:04:06 [train] batch 4000/7649 | loss 1.0898 | acc 0.3797
00:04:10 [train] batch 4200/7649 | loss 1.0898 | acc 0.3799
00:04:13 [train] batch 4400/7649 | loss 1.0897 | acc 0.3799
00:04:17 [train] batch 4600/7649 | loss 1.0897 | acc 0.3800
00:04:20 [train] batch 4800/7649 | loss 1.0897 | acc 0.3800
00:04:23 [train] batch 5000/7649 | loss 1.0897 | acc 0.3799
00:04:26 [train] batch 5200/7649 | loss 1.0898 | acc 0.3799
00:04:30 [train] batch 5400/7649 | loss 1.0897 | acc 0.3799
00:04:33 [train] batch 5600/7649 | loss 1.0897 | acc 0.3801
00:04:36 [train] batch 5800/7649 | loss 1.0897 | acc 0.3801
00:04:40 [train] batch 6000/7649 | loss 1.0897 | acc 0.3802
00:04:43 [train] batch 6200/7649 | loss 1.0897 | acc 0.3800
00:04:46 [train] batch 6400/7649 | loss 1.0897 | acc 0.3799
00:04:49 [train] batch 6600/7649 | loss 1.0897 | acc 0.3799
00:04:53 [train] batch 6800/7649 | loss 1.0897 | acc 0.3800
00:04:56 [train] batch 7000/7649 | loss 1.0897 | acc 0.3801
00:04:59 [train] batch 7200/7649 | loss 1.0897 | acc 0.3801
00:05:02 [train] batch 7400/7649 | loss 1.0897 | acc 0.3800
00:05:06 [train] batch 7600/7649 | loss 1.0897 | acc 0.3802
00:05:07 [train] batch 7649/7649 | loss 1.0897 | acc 0.3802
00:05:14 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_12.png
00:05:14 Epoch 12 | train 1.0897/0.3802 | val 1.0941/0.3679 | lr 2.50e-06
00:05:14 ✓ save best
00:05:17 [train] batch 200/7649 | loss 1.0895 | acc 0.3809
00:05:21 [train] batch 400/7649 | loss 1.0890 | acc 0.3829
00:05:24 [train] batch 600/7649 | loss 1.0895 | acc 0.3822
00:05:27 [train] batch 800/7649 | loss 1.0897 | acc 0.3813
00:05:30 [train] batch 1000/7649 | loss 1.0899 | acc 0.3810
00:05:34 [train] batch 1200/7649 | loss 1.0898 | acc 0.3810
00:05:37 [train] batch 1400/7649 | loss 1.0898 | acc 0.3808
00:05:40 [train] batch 1600/7649 | loss 1.0897 | acc 0.3809
00:05:43 [train] batch 1800/7649 | loss 1.0896 | acc 0.3812
00:05:47 [train] batch 2000/7649 | loss 1.0896 | acc 0.3810
00:05:50 [train] batch 2200/7649 | loss 1.0897 | acc 0.3810
00:05:53 [train] batch 2400/7649 | loss 1.0897 | acc 0.3811
00:05:56 [train] batch 2600/7649 | loss 1.0896 | acc 0.3809
00:06:00 [train] batch 2800/7649 | loss 1.0896 | acc 0.3811
00:06:03 [train] batch 3000/7649 | loss 1.0896 | acc 0.3810
00:06:06 [train] batch 3200/7649 | loss 1.0895 | acc 0.3813
00:06:09 [train] batch 3400/7649 | loss 1.0896 | acc 0.3814
00:06:13 [train] batch 3600/7649 | loss 1.0896 | acc 0.3813
00:06:16 [train] batch 3800/7649 | loss 1.0896 | acc 0.3814
00:06:19 [train] batch 4000/7649 | loss 1.0897 | acc 0.3814
00:06:23 [train] batch 4200/7649 | loss 1.0897 | acc 0.3813
00:06:26 [train] batch 4400/7649 | loss 1.0897 | acc 0.3813
00:06:29 [train] batch 4600/7649 | loss 1.0897 | acc 0.3813
00:06:32 [train] batch 4800/7649 | loss 1.0896 | acc 0.3814
00:06:36 [train] batch 5000/7649 | loss 1.0896 | acc 0.3814
00:06:39 [train] batch 5200/7649 | loss 1.0897 | acc 0.3812
00:06:42 [train] batch 5400/7649 | loss 1.0897 | acc 0.3809
00:06:45 [train] batch 5600/7649 | loss 1.0897 | acc 0.3809
00:06:49 [train] batch 5800/7649 | loss 1.0896 | acc 0.3809
00:06:52 [train] batch 6000/7649 | loss 1.0896 | acc 0.3809
00:06:55 [train] batch 6200/7649 | loss 1.0896 | acc 0.3808
00:06:58 [train] batch 6400/7649 | loss 1.0896 | acc 0.3808
00:07:02 [train] batch 6600/7649 | loss 1.0896 | acc 0.3808
00:07:05 [train] batch 6800/7649 | loss 1.0896 | acc 0.3809
00:07:08 [train] batch 7000/7649 | loss 1.0896 | acc 0.3809
00:07:11 [train] batch 7200/7649 | loss 1.0896 | acc 0.3808
00:07:15 [train] batch 7400/7649 | loss 1.0896 | acc 0.3808
00:07:18 [train] batch 7600/7649 | loss 1.0896 | acc 0.3808
00:07:19 [train] batch 7649/7649 | loss 1.0896 | acc 0.3809
00:07:25 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_13.png
00:07:25 Epoch 13 | train 1.0896/0.3809 | val 1.0939/0.3676 | lr 2.50e-06
00:07:28 [train] batch 200/7649 | loss 1.0897 | acc 0.3795
00:07:32 [train] batch 400/7649 | loss 1.0894 | acc 0.3811
00:07:35 [train] batch 600/7649 | loss 1.0895 | acc 0.3804
00:07:38 [train] batch 800/7649 | loss 1.0894 | acc 0.3809
00:07:42 [train] batch 1000/7649 | loss 1.0895 | acc 0.3815
00:07:45 [train] batch 1200/7649 | loss 1.0894 | acc 0.3818
00:07:48 [train] batch 1400/7649 | loss 1.0894 | acc 0.3816
00:07:52 [train] batch 1600/7649 | loss 1.0895 | acc 0.3812
00:07:55 [train] batch 1800/7649 | loss 1.0896 | acc 0.3809
00:07:58 [train] batch 2000/7649 | loss 1.0897 | acc 0.3806
00:08:01 [train] batch 2200/7649 | loss 1.0896 | acc 0.3806
00:08:05 [train] batch 2400/7649 | loss 1.0897 | acc 0.3803
00:08:08 [train] batch 2600/7649 | loss 1.0896 | acc 0.3804
00:08:11 [train] batch 2800/7649 | loss 1.0896 | acc 0.3803
00:08:15 [train] batch 3000/7649 | loss 1.0897 | acc 0.3802
00:08:18 [train] batch 3200/7649 | loss 1.0897 | acc 0.3800
00:08:21 [train] batch 3400/7649 | loss 1.0897 | acc 0.3801
00:08:25 [train] batch 3600/7649 | loss 1.0897 | acc 0.3802
00:08:28 [train] batch 3800/7649 | loss 1.0896 | acc 0.3803
00:08:32 [train] batch 4000/7649 | loss 1.0896 | acc 0.3802
00:08:35 [train] batch 4200/7649 | loss 1.0896 | acc 0.3804
00:08:39 [train] batch 4400/7649 | loss 1.0896 | acc 0.3804
00:08:42 [train] batch 4600/7649 | loss 1.0895 | acc 0.3805
00:08:45 [train] batch 4800/7649 | loss 1.0896 | acc 0.3802
00:08:49 [train] batch 5000/7649 | loss 1.0896 | acc 0.3802
00:08:52 [train] batch 5200/7649 | loss 1.0896 | acc 0.3803
00:08:55 [train] batch 5400/7649 | loss 1.0895 | acc 0.3805
00:08:59 [train] batch 5600/7649 | loss 1.0894 | acc 0.3806
00:09:02 [train] batch 5800/7649 | loss 1.0894 | acc 0.3807
00:09:05 [train] batch 6000/7649 | loss 1.0894 | acc 0.3807
00:09:09 [train] batch 6200/7649 | loss 1.0894 | acc 0.3807
00:09:12 [train] batch 6400/7649 | loss 1.0894 | acc 0.3809
00:09:15 [train] batch 6600/7649 | loss 1.0894 | acc 0.3810
00:09:19 [train] batch 6800/7649 | loss 1.0894 | acc 0.3810
00:09:22 [train] batch 7000/7649 | loss 1.0894 | acc 0.3810
00:09:25 [train] batch 7200/7649 | loss 1.0894 | acc 0.3809
00:09:29 [train] batch 7400/7649 | loss 1.0894 | acc 0.3809
00:09:32 [train] batch 7600/7649 | loss 1.0895 | acc 0.3808
00:09:33 [train] batch 7649/7649 | loss 1.0895 | acc 0.3808
00:09:40 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_14.png
00:09:40 Epoch 14 | train 1.0895/0.3808 | val 1.0940/0.3675 | lr 2.50e-06
00:09:43 [train] batch 200/7649 | loss 1.0895 | acc 0.3792
00:09:47 [train] batch 400/7649 | loss 1.0894 | acc 0.3793
00:09:50 [train] batch 600/7649 | loss 1.0897 | acc 0.3789
00:09:53 [train] batch 800/7649 | loss 1.0898 | acc 0.3791
00:09:57 [train] batch 1000/7649 | loss 1.0896 | acc 0.3794
00:10:00 [train] batch 1200/7649 | loss 1.0894 | acc 0.3800
00:10:03 [train] batch 1400/7649 | loss 1.0895 | acc 0.3803
00:10:07 [train] batch 1600/7649 | loss 1.0895 | acc 0.3802
00:10:10 [train] batch 1800/7649 | loss 1.0894 | acc 0.3804
00:10:13 [train] batch 2000/7649 | loss 1.0895 | acc 0.3805
00:10:17 [train] batch 2200/7649 | loss 1.0894 | acc 0.3807
00:10:20 [train] batch 2400/7649 | loss 1.0894 | acc 0.3806
00:10:23 [train] batch 2600/7649 | loss 1.0895 | acc 0.3805
00:10:27 [train] batch 2800/7649 | loss 1.0895 | acc 0.3806
00:10:30 [train] batch 3000/7649 | loss 1.0894 | acc 0.3806
00:10:33 [train] batch 3200/7649 | loss 1.0894 | acc 0.3808
00:10:37 [train] batch 3400/7649 | loss 1.0893 | acc 0.3809
00:10:40 [train] batch 3600/7649 | loss 1.0894 | acc 0.3810
00:10:44 [train] batch 3800/7649 | loss 1.0893 | acc 0.3811
00:10:47 [train] batch 4000/7649 | loss 1.0893 | acc 0.3811
00:10:50 [train] batch 4200/7649 | loss 1.0894 | acc 0.3810
00:10:53 [train] batch 4400/7649 | loss 1.0894 | acc 0.3810
00:10:57 [train] batch 4600/7649 | loss 1.0894 | acc 0.3810
00:11:00 [train] batch 4800/7649 | loss 1.0894 | acc 0.3809
00:11:03 [train] batch 5000/7649 | loss 1.0894 | acc 0.3809
00:11:06 [train] batch 5200/7649 | loss 1.0894 | acc 0.3809
00:11:10 [train] batch 5400/7649 | loss 1.0894 | acc 0.3808
00:11:13 [train] batch 5600/7649 | loss 1.0894 | acc 0.3808
00:11:16 [train] batch 5800/7649 | loss 1.0894 | acc 0.3808
00:11:20 [train] batch 6000/7649 | loss 1.0894 | acc 0.3809
00:11:23 [train] batch 6200/7649 | loss 1.0894 | acc 0.3808
00:11:26 [train] batch 6400/7649 | loss 1.0893 | acc 0.3810
00:11:29 [train] batch 6600/7649 | loss 1.0894 | acc 0.3809
00:11:33 [train] batch 6800/7649 | loss 1.0894 | acc 0.3810
00:11:36 [train] batch 7000/7649 | loss 1.0893 | acc 0.3810
00:11:39 [train] batch 7200/7649 | loss 1.0894 | acc 0.3809
00:11:42 [train] batch 7400/7649 | loss 1.0894 | acc 0.3809
00:11:46 [train] batch 7600/7649 | loss 1.0894 | acc 0.3809
00:11:47 [train] batch 7649/7649 | loss 1.0894 | acc 0.3809
00:11:53 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_15.png
00:11:53 Epoch 15 | train 1.0894/0.3809 | val 1.0940/0.3674 | lr 1.25e-06
00:11:57 [train] batch 200/7649 | loss 1.0895 | acc 0.3810
00:12:00 [train] batch 400/7649 | loss 1.0898 | acc 0.3794
00:12:03 [train] batch 600/7649 | loss 1.0898 | acc 0.3796
00:12:07 [train] batch 800/7649 | loss 1.0898 | acc 0.3795
00:12:10 [train] batch 1000/7649 | loss 1.0899 | acc 0.3795
00:12:13 [train] batch 1200/7649 | loss 1.0897 | acc 0.3802
00:12:16 [train] batch 1400/7649 | loss 1.0897 | acc 0.3805
00:12:20 [train] batch 1600/7649 | loss 1.0897 | acc 0.3804
00:12:23 [train] batch 1800/7649 | loss 1.0898 | acc 0.3802
00:12:26 [train] batch 2000/7649 | loss 1.0899 | acc 0.3800
00:12:30 [train] batch 2200/7649 | loss 1.0898 | acc 0.3800
00:12:33 [train] batch 2400/7649 | loss 1.0897 | acc 0.3805
00:12:36 [train] batch 2600/7649 | loss 1.0897 | acc 0.3806
00:12:40 [train] batch 2800/7649 | loss 1.0896 | acc 0.3806
00:12:43 [train] batch 3000/7649 | loss 1.0895 | acc 0.3807
00:12:47 [train] batch 3200/7649 | loss 1.0895 | acc 0.3807
00:12:50 [train] batch 3400/7649 | loss 1.0894 | acc 0.3810
00:12:53 [train] batch 3600/7649 | loss 1.0894 | acc 0.3809
00:12:57 [train] batch 3800/7649 | loss 1.0894 | acc 0.3808
00:13:00 [train] batch 4000/7649 | loss 1.0894 | acc 0.3809
00:13:03 [train] batch 4200/7649 | loss 1.0894 | acc 0.3807
00:13:07 [train] batch 4400/7649 | loss 1.0894 | acc 0.3807
00:13:10 [train] batch 4600/7649 | loss 1.0894 | acc 0.3808
00:13:14 [train] batch 4800/7649 | loss 1.0894 | acc 0.3807
00:13:17 [train] batch 5000/7649 | loss 1.0894 | acc 0.3809
00:13:20 [train] batch 5200/7649 | loss 1.0894 | acc 0.3808
00:13:24 [train] batch 5400/7649 | loss 1.0894 | acc 0.3808
00:13:27 [train] batch 5600/7649 | loss 1.0894 | acc 0.3808
00:13:30 [train] batch 5800/7649 | loss 1.0894 | acc 0.3809
00:13:34 [train] batch 6000/7649 | loss 1.0894 | acc 0.3809
00:13:37 [train] batch 6200/7649 | loss 1.0894 | acc 0.3809
00:13:40 [train] batch 6400/7649 | loss 1.0894 | acc 0.3808
00:13:44 [train] batch 6600/7649 | loss 1.0894 | acc 0.3809
00:13:47 [train] batch 6800/7649 | loss 1.0894 | acc 0.3809
00:13:51 [train] batch 7000/7649 | loss 1.0894 | acc 0.3810
00:13:54 [train] batch 7200/7649 | loss 1.0893 | acc 0.3811
00:13:57 [train] batch 7400/7649 | loss 1.0893 | acc 0.3812
00:14:01 [train] batch 7600/7649 | loss 1.0893 | acc 0.3812
00:14:02 [train] batch 7649/7649 | loss 1.0893 | acc 0.3812
00:14:09 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_16.png
00:14:09 Epoch 16 | train 1.0893/0.3812 | val 1.0942/0.3673 | lr 1.25e-06
00:14:12 [train] batch 200/7649 | loss 1.0881 | acc 0.3846
00:14:16 [train] batch 400/7649 | loss 1.0891 | acc 0.3817
00:14:19 [train] batch 600/7649 | loss 1.0893 | acc 0.3795
00:14:22 [train] batch 800/7649 | loss 1.0894 | acc 0.3803
00:14:26 [train] batch 1000/7649 | loss 1.0893 | acc 0.3808
00:14:29 [train] batch 1200/7649 | loss 1.0894 | acc 0.3804
00:14:32 [train] batch 1400/7649 | loss 1.0893 | acc 0.3810
00:14:36 [train] batch 1600/7649 | loss 1.0894 | acc 0.3809
00:14:39 [train] batch 1800/7649 | loss 1.0893 | acc 0.3810
00:14:42 [train] batch 2000/7649 | loss 1.0894 | acc 0.3808
00:14:45 [train] batch 2200/7649 | loss 1.0893 | acc 0.3811
00:14:49 [train] batch 2400/7649 | loss 1.0893 | acc 0.3810
00:14:52 [train] batch 2600/7649 | loss 1.0894 | acc 0.3809
00:14:56 [train] batch 2800/7649 | loss 1.0895 | acc 0.3807
00:14:59 [train] batch 3000/7649 | loss 1.0896 | acc 0.3806
00:15:02 [train] batch 3200/7649 | loss 1.0896 | acc 0.3805
00:15:05 [train] batch 3400/7649 | loss 1.0896 | acc 0.3807
00:15:09 [train] batch 3600/7649 | loss 1.0896 | acc 0.3808
00:15:12 [train] batch 3800/7649 | loss 1.0895 | acc 0.3810
00:15:15 [train] batch 4000/7649 | loss 1.0895 | acc 0.3808
00:15:18 [train] batch 4200/7649 | loss 1.0895 | acc 0.3810
00:15:22 [train] batch 4400/7649 | loss 1.0895 | acc 0.3812
00:15:25 [train] batch 4600/7649 | loss 1.0895 | acc 0.3812
00:15:28 [train] batch 4800/7649 | loss 1.0895 | acc 0.3812
00:15:31 [train] batch 5000/7649 | loss 1.0895 | acc 0.3812
00:15:35 [train] batch 5200/7649 | loss 1.0894 | acc 0.3814
00:15:38 [train] batch 5400/7649 | loss 1.0894 | acc 0.3815
00:15:41 [train] batch 5600/7649 | loss 1.0893 | acc 0.3815
00:15:45 [train] batch 5800/7649 | loss 1.0893 | acc 0.3817
00:15:48 [train] batch 6000/7649 | loss 1.0893 | acc 0.3816
00:15:51 [train] batch 6200/7649 | loss 1.0893 | acc 0.3815
00:15:54 [train] batch 6400/7649 | loss 1.0893 | acc 0.3815
00:15:58 [train] batch 6600/7649 | loss 1.0893 | acc 0.3814
00:16:01 [train] batch 6800/7649 | loss 1.0893 | acc 0.3814
00:16:04 [train] batch 7000/7649 | loss 1.0893 | acc 0.3815
00:16:08 [train] batch 7200/7649 | loss 1.0893 | acc 0.3816
00:16:11 [train] batch 7400/7649 | loss 1.0893 | acc 0.3815
00:16:14 [train] batch 7600/7649 | loss 1.0893 | acc 0.3816
00:16:15 [train] batch 7649/7649 | loss 1.0893 | acc 0.3816
00:16:21 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_17.png
00:16:21 Epoch 17 | train 1.0893/0.3816 | val 1.0941/0.3680 | lr 1.25e-06
00:16:21 ✓ save best
00:16:25 [train] batch 200/7649 | loss 1.0891 | acc 0.3839
00:16:28 [train] batch 400/7649 | loss 1.0892 | acc 0.3823
00:16:32 [train] batch 600/7649 | loss 1.0889 | acc 0.3832
00:16:35 [train] batch 800/7649 | loss 1.0890 | acc 0.3828
00:16:38 [train] batch 1000/7649 | loss 1.0891 | acc 0.3827
00:16:41 [train] batch 1200/7649 | loss 1.0891 | acc 0.3826
00:16:45 [train] batch 1400/7649 | loss 1.0891 | acc 0.3822
00:16:48 [train] batch 1600/7649 | loss 1.0891 | acc 0.3819
00:16:51 [train] batch 1800/7649 | loss 1.0892 | acc 0.3817
00:16:55 [train] batch 2000/7649 | loss 1.0892 | acc 0.3816
00:16:58 [train] batch 2200/7649 | loss 1.0892 | acc 0.3818
00:17:02 [train] batch 2400/7649 | loss 1.0891 | acc 0.3821
00:17:05 [train] batch 2600/7649 | loss 1.0891 | acc 0.3821
00:17:08 [train] batch 2800/7649 | loss 1.0891 | acc 0.3821
00:17:12 [train] batch 3000/7649 | loss 1.0892 | acc 0.3820
00:17:15 [train] batch 3200/7649 | loss 1.0892 | acc 0.3820
00:17:18 [train] batch 3400/7649 | loss 1.0892 | acc 0.3821
00:17:22 [train] batch 3600/7649 | loss 1.0892 | acc 0.3820
00:17:25 [train] batch 3800/7649 | loss 1.0891 | acc 0.3820
00:17:28 [train] batch 4000/7649 | loss 1.0891 | acc 0.3819
00:17:32 [train] batch 4200/7649 | loss 1.0892 | acc 0.3820
00:17:35 [train] batch 4400/7649 | loss 1.0892 | acc 0.3820
00:17:38 [train] batch 4600/7649 | loss 1.0892 | acc 0.3818
00:17:42 [train] batch 4800/7649 | loss 1.0892 | acc 0.3818
00:17:45 [train] batch 5000/7649 | loss 1.0892 | acc 0.3818
00:17:48 [train] batch 5200/7649 | loss 1.0892 | acc 0.3819
00:17:52 [train] batch 5400/7649 | loss 1.0892 | acc 0.3819
00:17:55 [train] batch 5600/7649 | loss 1.0892 | acc 0.3819
00:17:58 [train] batch 5800/7649 | loss 1.0892 | acc 0.3817
00:18:02 [train] batch 6000/7649 | loss 1.0893 | acc 0.3817
00:18:05 [train] batch 6200/7649 | loss 1.0893 | acc 0.3817
00:18:08 [train] batch 6400/7649 | loss 1.0893 | acc 0.3817
00:18:12 [train] batch 6600/7649 | loss 1.0893 | acc 0.3817
00:18:15 [train] batch 6800/7649 | loss 1.0893 | acc 0.3816
00:18:19 [train] batch 7000/7649 | loss 1.0893 | acc 0.3814
00:18:22 [train] batch 7200/7649 | loss 1.0893 | acc 0.3814
00:18:25 [train] batch 7400/7649 | loss 1.0893 | acc 0.3815
00:18:29 [train] batch 7600/7649 | loss 1.0893 | acc 0.3815
00:18:30 [train] batch 7649/7649 | loss 1.0893 | acc 0.3815
00:18:36 ✔ saved validation confusion matrix → confusion_val/run_20250523_233825/epoch_18.png
00:18:36 Epoch 18 | train 1.0893/0.3815 | val 1.0938/0.3676 | lr 1.25e-06
00:18:40 [train] batch 200/7649 | loss 1.0901 | acc 0.3815
00:18:43 [train] batch 400/7649 | loss 1.0896 | acc 0.3815
00:18:47 [train] batch 600/7649 | loss 1.0895 | acc 0.3818
00:18:50 [train] batch 800/7649 | loss 1.0893 | acc 0.3813
00:18:53 [train] batch 1000/7649 | loss 1.0894 | acc 0.3811
00:18:56 [train] batch 1200/7649 | loss 1.0892 | acc 0.3817
00:19:00 [train] batch 1400/7649 | loss 1.0893 | acc 0.3819
00:19:03 [train] batch 1600/7649 | loss 1.0891 | acc 0.3823
00:19:06 [train] batch 1800/7649 | loss 1.0891 | acc 0.3819
00:19:10 [train] batch 2000/7649 | loss 1.0891 | acc 0.3820
00:19:13 [train] batch 2200/7649 | loss 1.0892 | acc 0.3820
