22:52:12 Log file: logs/train_20250524_225212.log
22:52:44 ✔ Data split: 1958081/279725/559453 rows ➜ splits
22:52:46 train.csv: samples=1957961  class_dist=[ 242173 1465142  250766]
22:52:47 val.csv: samples=279605  class_dist=[ 29458 218014  32253]
22:52:47 test.csv: samples=559333  class_dist=[ 68225 420338  70890]
22:52:52 [train] batch 200/7649 | loss 1.0835 | acc 0.5997
23:12:54 [train] batch 800/7649 | loss 1.0452 | acc 0.5653
23:12:58 [train] batch 1000/7649 | loss 1.0452 | acc 0.5656
23:13:01 [train] batch 1200/7649 | loss 1.0455 | acc 0.5658
23:13:04 [train] batch 1400/7649 | loss 1.0452 | acc 0.5659
23:13:07 [train] batch 1600/7649 | loss 1.0451 | acc 0.5657
23:13:11 [train] batch 1800/7649 | loss 1.0454 | acc 0.5658
23:13:14 [train] batch 2000/7649 | loss 1.0454 | acc 0.5661
23:13:17 [train] batch 2200/7649 | loss 1.0455 | acc 0.5665
23:13:20 [train] batch 2400/7649 | loss 1.0456 | acc 0.5666
23:13:24 [train] batch 2600/7649 | loss 1.0456 | acc 0.5669
23:13:27 [train] batch 2800/7649 | loss 1.0456 | acc 0.5672
23:13:30 [train] batch 3000/7649 | loss 1.0455 | acc 0.5673
23:13:34 [train] batch 3200/7649 | loss 1.0456 | acc 0.5674
23:13:37 [train] batch 3400/7649 | loss 1.0456 | acc 0.5677
23:13:40 [train] batch 3600/7649 | loss 1.0456 | acc 0.5681
23:13:43 [train] batch 3800/7649 | loss 1.0456 | acc 0.5682
23:13:47 [train] batch 4000/7649 | loss 1.0454 | acc 0.5686
23:13:50 [train] batch 4200/7649 | loss 1.0455 | acc 0.5685
23:13:53 [train] batch 4400/7649 | loss 1.0456 | acc 0.5683
23:13:56 [train] batch 4600/7649 | loss 1.0456 | acc 0.5679
23:14:00 [train] batch 4800/7649 | loss 1.0457 | acc 0.5679
23:14:03 [train] batch 5000/7649 | loss 1.0455 | acc 0.5680
23:14:06 [train] batch 5200/7649 | loss 1.0455 | acc 0.5679
23:14:10 [train] batch 5400/7649 | loss 1.0454 | acc 0.5679
23:14:13 [train] batch 5600/7649 | loss 1.0454 | acc 0.5678
23:14:16 [train] batch 5800/7649 | loss 1.0454 | acc 0.5677
23:14:20 [train] batch 6000/7649 | loss 1.0454 | acc 0.5678
23:14:23 [train] batch 6200/7649 | loss 1.0454 | acc 0.5678
23:14:26 [train] batch 6400/7649 | loss 1.0454 | acc 0.5678
23:14:29 [train] batch 6600/7649 | loss 1.0454 | acc 0.5678
23:14:33 [train] batch 6800/7649 | loss 1.0455 | acc 0.5677
23:14:36 [train] batch 7000/7649 | loss 1.0454 | acc 0.5677
23:14:39 [train] batch 7200/7649 | loss 1.0454 | acc 0.5675
23:14:43 [train] batch 7400/7649 | loss 1.0454 | acc 0.5674
23:14:46 [train] batch 7600/7649 | loss 1.0454 | acc 0.5675
23:14:47 [train] batch 7649/7649 | loss 1.0454 | acc 0.5674
23:14:54 ✔ saved validation confusion matrix → confusion_val/run_20250524_225249/epoch_10.png
23:14:54 Epoch 10 | train 1.0454/0.5674 | val 1.0122/0.5603 | lr 2.50e-06
23:14:57 [train] batch 200/7649 | loss 1.0471 | acc 0.5620
23:15:01 [train] batch 400/7649 | loss 1.0456 | acc 0.5658
23:15:04 [train] batch 600/7649 | loss 1.0448 | acc 0.5684
23:15:07 [train] batch 800/7649 | loss 1.0445 | acc 0.5685
23:15:11 [train] batch 1000/7649 | loss 1.0448 | acc 0.5680
23:15:14 [train] batch 1200/7649 | loss 1.0444 | acc 0.5681
23:15:17 [train] batch 1400/7649 | loss 1.0443 | acc 0.5681
23:15:20 [train] batch 1600/7649 | loss 1.0446 | acc 0.5673
23:15:24 [train] batch 1800/7649 | loss 1.0447 | acc 0.5676
23:15:27 [train] batch 2000/7649 | loss 1.0447 | acc 0.5676
23:15:30 [train] batch 2200/7649 | loss 1.0446 | acc 0.5674
23:15:33 [train] batch 2400/7649 | loss 1.0446 | acc 0.5674
23:15:37 [train] batch 2600/7649 | loss 1.0448 | acc 0.5673
23:15:40 [train] batch 2800/7649 | loss 1.0448 | acc 0.5672
23:15:43 [train] batch 3000/7649 | loss 1.0449 | acc 0.5670
23:15:47 [train] batch 3200/7649 | loss 1.0450 | acc 0.5666
23:15:50 [train] batch 3400/7649 | loss 1.0449 | acc 0.5667
23:15:53 [train] batch 3600/7649 | loss 1.0448 | acc 0.5670
23:15:56 [train] batch 3800/7649 | loss 1.0448 | acc 0.5673
23:16:00 [train] batch 4000/7649 | loss 1.0450 | acc 0.5671
23:16:03 [train] batch 4200/7649 | loss 1.0450 | acc 0.5672
23:16:06 [train] batch 4400/7649 | loss 1.0450 | acc 0.5673
23:16:10 [train] batch 4600/7649 | loss 1.0451 | acc 0.5672
23:16:13 [train] batch 4800/7649 | loss 1.0452 | acc 0.5672
23:16:16 [train] batch 5000/7649 | loss 1.0453 | acc 0.5674
23:16:20 [train] batch 5200/7649 | loss 1.0453 | acc 0.5677
23:16:23 [train] batch 5400/7649 | loss 1.0452 | acc 0.5679
23:16:26 [train] batch 5600/7649 | loss 1.0452 | acc 0.5680
23:16:29 [train] batch 5800/7649 | loss 1.0452 | acc 0.5680
23:16:33 [train] batch 6000/7649 | loss 1.0452 | acc 0.5681
23:16:36 [train] batch 6200/7649 | loss 1.0453 | acc 0.5678
23:16:39 [train] batch 6400/7649 | loss 1.0453 | acc 0.5676
23:16:42 [train] batch 6600/7649 | loss 1.0453 | acc 0.5676
23:16:46 [train] batch 6800/7649 | loss 1.0454 | acc 0.5677
23:16:49 [train] batch 7000/7649 | loss 1.0454 | acc 0.5677
23:16:52 [train] batch 7200/7649 | loss 1.0453 | acc 0.5675
23:16:56 [train] batch 7400/7649 | loss 1.0453 | acc 0.5676
23:16:59 [train] batch 7600/7649 | loss 1.0453 | acc 0.5677
23:17:00 [train] batch 7649/7649 | loss 1.0453 | acc 0.5677
23:17:07 ✔ saved validation confusion matrix → confusion_val/run_20250524_225249/epoch_11.png
23:17:07 Epoch 11 | train 1.0453/0.5677 | val 1.0119/0.5675 | lr 2.50e-06
23:17:10 [train] batch 200/7649 | loss 1.0444 | acc 0.5751
23:17:14 [train] batch 400/7649 | loss 1.0458 | acc 0.5704
23:17:17 [train] batch 600/7649 | loss 1.0470 | acc 0.5668
23:17:20 [train] batch 800/7649 | loss 1.0464 | acc 0.5660
23:17:24 [train] batch 1000/7649 | loss 1.0462 | acc 0.5673
23:17:27 [train] batch 1200/7649 | loss 1.0464 | acc 0.5676
23:17:30 [train] batch 1400/7649 | loss 1.0465 | acc 0.5671
23:17:33 [train] batch 1600/7649 | loss 1.0463 | acc 0.5666
23:17:37 [train] batch 1800/7649 | loss 1.0462 | acc 0.5670
23:17:40 [train] batch 2000/7649 | loss 1.0459 | acc 0.5670
23:17:43 [train] batch 2200/7649 | loss 1.0461 | acc 0.5667
23:17:46 [train] batch 2400/7649 | loss 1.0458 | acc 0.5675
23:17:50 [train] batch 2600/7649 | loss 1.0457 | acc 0.5675
23:17:53 [train] batch 2800/7649 | loss 1.0457 | acc 0.5679
23:17:56 [train] batch 3000/7649 | loss 1.0456 | acc 0.5678
23:17:59 [train] batch 3200/7649 | loss 1.0455 | acc 0.5678
23:18:03 [train] batch 3400/7649 | loss 1.0456 | acc 0.5676
23:18:06 [train] batch 3600/7649 | loss 1.0454 | acc 0.5678
23:18:09 [train] batch 3800/7649 | loss 1.0455 | acc 0.5674
23:18:13 [train] batch 4000/7649 | loss 1.0455 | acc 0.5674
23:18:16 [train] batch 4200/7649 | loss 1.0455 | acc 0.5673
23:18:19 [train] batch 4400/7649 | loss 1.0454 | acc 0.5674
23:18:22 [train] batch 4600/7649 | loss 1.0455 | acc 0.5673
23:18:26 [train] batch 4800/7649 | loss 1.0455 | acc 0.5674
23:18:29 [train] batch 5000/7649 | loss 1.0454 | acc 0.5678
23:18:32 [train] batch 5200/7649 | loss 1.0454 | acc 0.5678
23:18:35 [train] batch 5400/7649 | loss 1.0453 | acc 0.5679
23:18:39 [train] batch 5600/7649 | loss 1.0453 | acc 0.5679
23:18:42 [train] batch 5800/7649 | loss 1.0452 | acc 0.5680
23:18:45 [train] batch 6000/7649 | loss 1.0452 | acc 0.5681
23:18:49 [train] batch 6200/7649 | loss 1.0452 | acc 0.5681
23:18:52 [train] batch 6400/7649 | loss 1.0452 | acc 0.5678
23:18:55 [train] batch 6600/7649 | loss 1.0453 | acc 0.5677
23:18:58 [train] batch 6800/7649 | loss 1.0453 | acc 0.5676
23:19:02 [train] batch 7000/7649 | loss 1.0452 | acc 0.5678
23:19:05 [train] batch 7200/7649 | loss 1.0452 | acc 0.5677
23:19:08 [train] batch 7400/7649 | loss 1.0452 | acc 0.5678
23:19:11 [train] batch 7600/7649 | loss 1.0451 | acc 0.5680
23:19:12 [train] batch 7649/7649 | loss 1.0451 | acc 0.5680
23:19:20 ✔ saved validation confusion matrix → confusion_val/run_20250524_225249/epoch_12.png
23:19:20 Epoch 12 | train 1.0451/0.5680 | val 1.0127/0.5619 | lr 2.50e-06
23:19:23 [train] batch 200/7649 | loss 1.0427 | acc 0.5706
23:19:26 [train] batch 400/7649 | loss 1.0435 | acc 0.5683
23:19:30 [train] batch 600/7649 | loss 1.0431 | acc 0.5699
23:19:33 [train] batch 800/7649 | loss 1.0433 | acc 0.5694
23:19:36 [train] batch 1000/7649 | loss 1.0438 | acc 0.5690
23:19:39 [train] batch 1200/7649 | loss 1.0435 | acc 0.5702
23:19:43 [train] batch 1400/7649 | loss 1.0437 | acc 0.5706
23:19:46 [train] batch 1600/7649 | loss 1.0441 | acc 0.5701
23:19:49 [train] batch 1800/7649 | loss 1.0442 | acc 0.5702
23:19:53 [train] batch 2000/7649 | loss 1.0443 | acc 0.5705
23:19:56 [train] batch 2200/7649 | loss 1.0444 | acc 0.5704
23:19:59 [train] batch 2400/7649 | loss 1.0447 | acc 0.5697
23:20:03 [train] batch 2600/7649 | loss 1.0446 | acc 0.5701
23:20:06 [train] batch 2800/7649 | loss 1.0447 | acc 0.5700
23:20:09 [train] batch 3000/7649 | loss 1.0447 | acc 0.5696
23:20:12 [train] batch 3200/7649 | loss 1.0447 | acc 0.5697
23:20:16 [train] batch 3400/7649 | loss 1.0449 | acc 0.5693
23:20:19 [train] batch 3600/7649 | loss 1.0447 | acc 0.5698
23:20:22 [train] batch 3800/7649 | loss 1.0450 | acc 0.5694
23:20:26 [train] batch 4000/7649 | loss 1.0450 | acc 0.5692
23:20:29 [train] batch 4200/7649 | loss 1.0449 | acc 0.5692
23:20:32 [train] batch 4400/7649 | loss 1.0450 | acc 0.5690
23:20:35 [train] batch 4600/7649 | loss 1.0451 | acc 0.5686
23:20:39 [train] batch 4800/7649 | loss 1.0451 | acc 0.5686
23:20:42 [train] batch 5000/7649 | loss 1.0451 | acc 0.5685
23:20:45 [train] batch 5200/7649 | loss 1.0450 | acc 0.5684
23:20:48 [train] batch 5400/7649 | loss 1.0450 | acc 0.5685
23:20:52 [train] batch 5600/7649 | loss 1.0449 | acc 0.5685
23:20:55 [train] batch 5800/7649 | loss 1.0450 | acc 0.5684
23:20:58 [train] batch 6000/7649 | loss 1.0450 | acc 0.5684
23:21:02 [train] batch 6200/7649 | loss 1.0450 | acc 0.5683
23:21:05 [train] batch 6400/7649 | loss 1.0450 | acc 0.5682
23:21:08 [train] batch 6600/7649 | loss 1.0450 | acc 0.5682
23:21:11 [train] batch 6800/7649 | loss 1.0450 | acc 0.5681
23:21:15 [train] batch 7000/7649 | loss 1.0450 | acc 0.5681
23:21:18 [train] batch 7200/7649 | loss 1.0450 | acc 0.5681
23:21:21 [train] batch 7400/7649 | loss 1.0450 | acc 0.5681
23:21:25 [train] batch 7600/7649 | loss 1.0450 | acc 0.5681
23:21:25 [train] batch 7649/7649 | loss 1.0450 | acc 0.5680
23:21:32 ✔ saved validation confusion matrix → confusion_val/run_20250524_225249/epoch_13.png
23:21:32 Epoch 13 | train 1.0450/0.5680 | val 1.0145/0.5539 | lr 1.25e-06
23:21:32 Early-stop
23:21:33 [eval ] batch 200/2185 | loss 1.0821 | acc 0.4402
23:21:34 [eval ] batch 400/2185 | loss 1.0317 | acc 0.5633
23:21:35 [eval ] batch 600/2185 | loss 1.0265 | acc 0.5710
23:21:36 [eval ] batch 800/2185 | loss 1.0365 | acc 0.5508
23:21:37 [eval ] batch 1000/2185 | loss 1.0369 | acc 0.5611
23:21:39 [eval ] batch 1200/2185 | loss 1.0302 | acc 0.5807
23:21:40 [eval ] batch 1400/2185 | loss 1.0352 | acc 0.5657
23:21:41 [eval ] batch 1600/2185 | loss 1.0369 | acc 0.5636
23:21:42 [eval ] batch 1800/2185 | loss 1.0379 | acc 0.5589
23:21:43 [eval ] batch 2000/2185 | loss 1.0365 | acc 0.5537
23:21:44 [eval ] batch 2185/2185 | loss 1.0368 | acc 0.5563
23:21:44 TEST loss/acc 1.0368/0.5563
23:21:56 Confusion matrix saved ➜ confusion_matrix.png
