15:07:20 Log file: logs/train_20250524_150720.log
15:07:52 ✔ Data split: 1958081/279725/559453 rows ➜ splits
15:07:54 train.csv: samples=1957961  class_dist=[609313 731512 617256]
15:07:55 val.csv: samples=279605  class_dist=[90467 94550 94708]
15:07:56 test.csv: samples=559333  class_dist=[183495 190446 185512]
15:08:01 [train] batch 200/7649 | loss 1.0480 | acc 0.3262
15:28:08 [train] batch 800/7649 | loss 0.9994 | acc 0.3349
15:28:11 [train] batch 1000/7649 | loss 0.9994 | acc 0.3349
15:28:15 [train] batch 1200/7649 | loss 0.9994 | acc 0.3344
15:28:18 [train] batch 1400/7649 | loss 0.9990 | acc 0.3351
15:28:21 [train] batch 1600/7649 | loss 0.9990 | acc 0.3353
15:28:25 [train] batch 1800/7649 | loss 0.9989 | acc 0.3351
15:28:28 [train] batch 2000/7649 | loss 0.9987 | acc 0.3354
15:28:31 [train] batch 2200/7649 | loss 0.9988 | acc 0.3352
15:28:34 [train] batch 2400/7649 | loss 0.9987 | acc 0.3353
15:28:38 [train] batch 2600/7649 | loss 0.9986 | acc 0.3354
15:28:41 [train] batch 2800/7649 | loss 0.9985 | acc 0.3358
15:28:44 [train] batch 3000/7649 | loss 0.9984 | acc 0.3358
15:28:48 [train] batch 3200/7649 | loss 0.9983 | acc 0.3359
15:28:51 [train] batch 3400/7649 | loss 0.9984 | acc 0.3358
15:28:54 [train] batch 3600/7649 | loss 0.9983 | acc 0.3358
15:28:57 [train] batch 3800/7649 | loss 0.9983 | acc 0.3359
15:29:01 [train] batch 4000/7649 | loss 0.9982 | acc 0.3361
15:29:04 [train] batch 4200/7649 | loss 0.9982 | acc 0.3361
15:29:08 [train] batch 4400/7649 | loss 0.9982 | acc 0.3362
15:29:11 [train] batch 4600/7649 | loss 0.9982 | acc 0.3362
15:29:14 [train] batch 4800/7649 | loss 0.9982 | acc 0.3362
15:29:17 [train] batch 5000/7649 | loss 0.9981 | acc 0.3363
15:29:21 [train] batch 5200/7649 | loss 0.9981 | acc 0.3363
15:29:24 [train] batch 5400/7649 | loss 0.9982 | acc 0.3362
15:29:27 [train] batch 5600/7649 | loss 0.9982 | acc 0.3362
15:29:30 [train] batch 5800/7649 | loss 0.9982 | acc 0.3363
15:29:34 [train] batch 6000/7649 | loss 0.9982 | acc 0.3363
15:29:37 [train] batch 6200/7649 | loss 0.9981 | acc 0.3364
15:29:40 [train] batch 6400/7649 | loss 0.9981 | acc 0.3364
15:29:44 [train] batch 6600/7649 | loss 0.9981 | acc 0.3364
15:29:47 [train] batch 6800/7649 | loss 0.9981 | acc 0.3363
15:29:50 [train] batch 7000/7649 | loss 0.9981 | acc 0.3364
15:29:53 [train] batch 7200/7649 | loss 0.9981 | acc 0.3364
15:29:57 [train] batch 7400/7649 | loss 0.9981 | acc 0.3364
15:30:00 [train] batch 7600/7649 | loss 0.9981 | acc 0.3364
15:30:01 [train] batch 7649/7649 | loss 0.9980 | acc 0.3364
15:30:08 ✔ saved validation confusion matrix → confusion_val/run_20250524_150757/epoch_10.png
15:30:08 Epoch 10 | train 0.9980/0.3364 | val 0.9825/0.3501 | lr 5.00e-06
15:30:08 ✓ save best
15:30:12 [train] batch 200/7649 | loss 0.9991 | acc 0.3370
15:30:15 [train] batch 400/7649 | loss 0.9986 | acc 0.3372
15:30:18 [train] batch 600/7649 | loss 0.9983 | acc 0.3369
15:30:21 [train] batch 800/7649 | loss 0.9984 | acc 0.3368
15:30:25 [train] batch 1000/7649 | loss 0.9987 | acc 0.3362
15:30:28 [train] batch 1200/7649 | loss 0.9984 | acc 0.3364
15:30:31 [train] batch 1400/7649 | loss 0.9981 | acc 0.3369
15:30:35 [train] batch 1600/7649 | loss 0.9979 | acc 0.3369
15:30:38 [train] batch 1800/7649 | loss 0.9982 | acc 0.3362
15:30:41 [train] batch 2000/7649 | loss 0.9980 | acc 0.3364
15:30:44 [train] batch 2200/7649 | loss 0.9980 | acc 0.3363
15:30:48 [train] batch 2400/7649 | loss 0.9980 | acc 0.3364
15:30:51 [train] batch 2600/7649 | loss 0.9980 | acc 0.3364
15:30:54 [train] batch 2800/7649 | loss 0.9979 | acc 0.3366
15:30:58 [train] batch 3000/7649 | loss 0.9979 | acc 0.3365
15:31:01 [train] batch 3200/7649 | loss 0.9978 | acc 0.3367
15:31:04 [train] batch 3400/7649 | loss 0.9978 | acc 0.3366
15:31:08 [train] batch 3600/7649 | loss 0.9979 | acc 0.3367
15:31:11 [train] batch 3800/7649 | loss 0.9979 | acc 0.3367
15:31:14 [train] batch 4000/7649 | loss 0.9979 | acc 0.3368
15:31:18 [train] batch 4200/7649 | loss 0.9978 | acc 0.3369
15:31:21 [train] batch 4400/7649 | loss 0.9978 | acc 0.3370
15:31:24 [train] batch 4600/7649 | loss 0.9977 | acc 0.3370
15:31:27 [train] batch 4800/7649 | loss 0.9977 | acc 0.3371
15:31:31 [train] batch 5000/7649 | loss 0.9976 | acc 0.3371
15:31:34 [train] batch 5200/7649 | loss 0.9976 | acc 0.3370
15:31:37 [train] batch 5400/7649 | loss 0.9976 | acc 0.3371
15:31:41 [train] batch 5600/7649 | loss 0.9976 | acc 0.3371
15:31:44 [train] batch 5800/7649 | loss 0.9977 | acc 0.3370
15:31:47 [train] batch 6000/7649 | loss 0.9977 | acc 0.3370
15:31:50 [train] batch 6200/7649 | loss 0.9977 | acc 0.3369
15:31:54 [train] batch 6400/7649 | loss 0.9977 | acc 0.3369
15:31:57 [train] batch 6600/7649 | loss 0.9977 | acc 0.3368
15:32:00 [train] batch 6800/7649 | loss 0.9978 | acc 0.3368
15:32:04 [train] batch 7000/7649 | loss 0.9978 | acc 0.3368
15:32:07 [train] batch 7200/7649 | loss 0.9978 | acc 0.3368
15:32:10 [train] batch 7400/7649 | loss 0.9978 | acc 0.3368
15:32:14 [train] batch 7600/7649 | loss 0.9978 | acc 0.3368
15:32:14 [train] batch 7649/7649 | loss 0.9978 | acc 0.3368
15:32:22 ✔ saved validation confusion matrix → confusion_val/run_20250524_150757/epoch_11.png
15:32:22 Epoch 11 | train 0.9978/0.3368 | val 0.9826/0.3514 | lr 5.00e-06
15:32:22 ✓ save best
15:32:25 [train] batch 200/7649 | loss 0.9971 | acc 0.3367
15:32:29 [train] batch 400/7649 | loss 0.9970 | acc 0.3370
15:32:32 [train] batch 600/7649 | loss 0.9967 | acc 0.3377
15:32:35 [train] batch 800/7649 | loss 0.9973 | acc 0.3375
15:32:38 [train] batch 1000/7649 | loss 0.9977 | acc 0.3373
15:32:42 [train] batch 1200/7649 | loss 0.9983 | acc 0.3361
15:32:45 [train] batch 1400/7649 | loss 0.9981 | acc 0.3363
15:32:48 [train] batch 1600/7649 | loss 0.9983 | acc 0.3360
15:32:52 [train] batch 1800/7649 | loss 0.9983 | acc 0.3362
15:32:55 [train] batch 2000/7649 | loss 0.9982 | acc 0.3362
15:32:58 [train] batch 2200/7649 | loss 0.9982 | acc 0.3363
15:33:02 [train] batch 2400/7649 | loss 0.9980 | acc 0.3366
15:33:05 [train] batch 2600/7649 | loss 0.9980 | acc 0.3366
15:33:08 [train] batch 2800/7649 | loss 0.9979 | acc 0.3368
15:33:11 [train] batch 3000/7649 | loss 0.9979 | acc 0.3366
15:33:15 [train] batch 3200/7649 | loss 0.9979 | acc 0.3368
15:33:18 [train] batch 3400/7649 | loss 0.9979 | acc 0.3367
15:33:21 [train] batch 3600/7649 | loss 0.9979 | acc 0.3367
15:33:25 [train] batch 3800/7649 | loss 0.9979 | acc 0.3366
15:33:28 [train] batch 4000/7649 | loss 0.9979 | acc 0.3367
15:33:32 [train] batch 4200/7649 | loss 0.9979 | acc 0.3368
15:33:35 [train] batch 4400/7649 | loss 0.9978 | acc 0.3369
15:33:38 [train] batch 4600/7649 | loss 0.9978 | acc 0.3369
15:33:41 [train] batch 4800/7649 | loss 0.9978 | acc 0.3369
15:33:45 [train] batch 5000/7649 | loss 0.9978 | acc 0.3369
15:33:48 [train] batch 5200/7649 | loss 0.9978 | acc 0.3370
15:33:51 [train] batch 5400/7649 | loss 0.9978 | acc 0.3370
15:33:55 [train] batch 5600/7649 | loss 0.9978 | acc 0.3371
15:33:58 [train] batch 5800/7649 | loss 0.9978 | acc 0.3371
15:34:01 [train] batch 6000/7649 | loss 0.9977 | acc 0.3372
15:34:04 [train] batch 6200/7649 | loss 0.9978 | acc 0.3372
15:34:08 [train] batch 6400/7649 | loss 0.9977 | acc 0.3372
15:34:11 [train] batch 6600/7649 | loss 0.9977 | acc 0.3372
15:34:14 [train] batch 6800/7649 | loss 0.9978 | acc 0.3372
15:34:17 [train] batch 7000/7649 | loss 0.9977 | acc 0.3372
15:34:21 [train] batch 7200/7649 | loss 0.9977 | acc 0.3372
15:34:24 [train] batch 7400/7649 | loss 0.9977 | acc 0.3371
15:34:27 [train] batch 7600/7649 | loss 0.9977 | acc 0.3371
15:34:28 [train] batch 7649/7649 | loss 0.9977 | acc 0.3372
15:34:35 ✔ saved validation confusion matrix → confusion_val/run_20250524_150757/epoch_12.png
15:34:35 Epoch 12 | train 0.9977/0.3372 | val 0.9828/0.3489 | lr 2.50e-06
15:34:38 [train] batch 200/7649 | loss 0.9966 | acc 0.3401
15:34:42 [train] batch 400/7649 | loss 0.9961 | acc 0.3414
15:34:45 [train] batch 600/7649 | loss 0.9973 | acc 0.3394
15:34:48 [train] batch 800/7649 | loss 0.9978 | acc 0.3383
15:34:52 [train] batch 1000/7649 | loss 0.9981 | acc 0.3374
15:34:55 [train] batch 1200/7649 | loss 0.9985 | acc 0.3371
15:34:58 [train] batch 1400/7649 | loss 0.9986 | acc 0.3365
15:35:01 [train] batch 1600/7649 | loss 0.9983 | acc 0.3368
15:35:05 [train] batch 1800/7649 | loss 0.9983 | acc 0.3369
15:35:08 [train] batch 2000/7649 | loss 0.9982 | acc 0.3371
15:35:11 [train] batch 2200/7649 | loss 0.9982 | acc 0.3371
15:35:14 [train] batch 2400/7649 | loss 0.9982 | acc 0.3372
15:35:18 [train] batch 2600/7649 | loss 0.9981 | acc 0.3372
15:35:21 [train] batch 2800/7649 | loss 0.9981 | acc 0.3372
15:35:24 [train] batch 3000/7649 | loss 0.9981 | acc 0.3371
15:35:28 [train] batch 3200/7649 | loss 0.9980 | acc 0.3372
15:35:31 [train] batch 3400/7649 | loss 0.9981 | acc 0.3371
15:35:34 [train] batch 3600/7649 | loss 0.9981 | acc 0.3370
15:35:38 [train] batch 3800/7649 | loss 0.9980 | acc 0.3372
15:35:41 [train] batch 4000/7649 | loss 0.9980 | acc 0.3373
15:35:44 [train] batch 4200/7649 | loss 0.9980 | acc 0.3373
15:35:48 [train] batch 4400/7649 | loss 0.9980 | acc 0.3374
15:35:51 [train] batch 4600/7649 | loss 0.9980 | acc 0.3374
15:35:54 [train] batch 4800/7649 | loss 0.9979 | acc 0.3374
15:35:57 [train] batch 5000/7649 | loss 0.9978 | acc 0.3373
15:36:01 [train] batch 5200/7649 | loss 0.9977 | acc 0.3374
15:36:04 [train] batch 5400/7649 | loss 0.9977 | acc 0.3373
15:36:07 [train] batch 5600/7649 | loss 0.9977 | acc 0.3374
15:36:11 [train] batch 5800/7649 | loss 0.9977 | acc 0.3374
15:36:14 [train] batch 6000/7649 | loss 0.9977 | acc 0.3375
15:36:17 [train] batch 6200/7649 | loss 0.9976 | acc 0.3376
15:36:20 [train] batch 6400/7649 | loss 0.9976 | acc 0.3376
15:36:24 [train] batch 6600/7649 | loss 0.9976 | acc 0.3377
15:36:27 [train] batch 6800/7649 | loss 0.9976 | acc 0.3376
15:36:30 [train] batch 7000/7649 | loss 0.9976 | acc 0.3376
15:36:34 [train] batch 7200/7649 | loss 0.9976 | acc 0.3376
15:36:37 [train] batch 7400/7649 | loss 0.9976 | acc 0.3376
15:36:40 [train] batch 7600/7649 | loss 0.9976 | acc 0.3376
15:36:41 [train] batch 7649/7649 | loss 0.9976 | acc 0.3377
15:36:48 ✔ saved validation confusion matrix → confusion_val/run_20250524_150757/epoch_13.png
15:36:48 Epoch 13 | train 0.9976/0.3377 | val 0.9825/0.3509 | lr 2.50e-06
15:36:51 [train] batch 200/7649 | loss 0.9980 | acc 0.3379
15:36:54 [train] batch 400/7649 | loss 0.9981 | acc 0.3374
15:36:58 [train] batch 600/7649 | loss 0.9977 | acc 0.3377
15:37:01 [train] batch 800/7649 | loss 0.9976 | acc 0.3380
15:37:04 [train] batch 1000/7649 | loss 0.9976 | acc 0.3382
15:37:08 [train] batch 1200/7649 | loss 0.9976 | acc 0.3381
15:37:11 [train] batch 1400/7649 | loss 0.9976 | acc 0.3381
15:37:14 [train] batch 1600/7649 | loss 0.9974 | acc 0.3382
15:37:17 [train] batch 1800/7649 | loss 0.9974 | acc 0.3383
15:37:21 [train] batch 2000/7649 | loss 0.9976 | acc 0.3379
15:37:24 [train] batch 2200/7649 | loss 0.9974 | acc 0.3381
15:37:27 [train] batch 2400/7649 | loss 0.9976 | acc 0.3378
15:37:31 [train] batch 2600/7649 | loss 0.9974 | acc 0.3380
15:37:34 [train] batch 2800/7649 | loss 0.9972 | acc 0.3383
15:37:37 [train] batch 3000/7649 | loss 0.9971 | acc 0.3383
15:37:40 [train] batch 3200/7649 | loss 0.9973 | acc 0.3381
15:37:44 [train] batch 3400/7649 | loss 0.9974 | acc 0.3380
15:37:47 [train] batch 3600/7649 | loss 0.9975 | acc 0.3379
15:37:50 [train] batch 3800/7649 | loss 0.9974 | acc 0.3380
15:37:54 [train] batch 4000/7649 | loss 0.9973 | acc 0.3381
15:37:57 [train] batch 4200/7649 | loss 0.9973 | acc 0.3382
15:38:00 [train] batch 4400/7649 | loss 0.9974 | acc 0.3383
15:38:04 [train] batch 4600/7649 | loss 0.9973 | acc 0.3382
15:38:07 [train] batch 4800/7649 | loss 0.9974 | acc 0.3380
15:38:10 [train] batch 5000/7649 | loss 0.9974 | acc 0.3381
15:38:13 [train] batch 5200/7649 | loss 0.9973 | acc 0.3381
15:38:17 [train] batch 5400/7649 | loss 0.9973 | acc 0.3382
15:38:20 [train] batch 5600/7649 | loss 0.9972 | acc 0.3383
15:38:23 [train] batch 5800/7649 | loss 0.9972 | acc 0.3383
15:38:27 [train] batch 6000/7649 | loss 0.9973 | acc 0.3383
15:38:30 [train] batch 6200/7649 | loss 0.9973 | acc 0.3382
15:38:33 [train] batch 6400/7649 | loss 0.9974 | acc 0.3381
15:38:36 [train] batch 6600/7649 | loss 0.9974 | acc 0.3382
15:38:40 [train] batch 6800/7649 | loss 0.9974 | acc 0.3382
15:38:43 [train] batch 7000/7649 | loss 0.9973 | acc 0.3383
15:38:46 [train] batch 7200/7649 | loss 0.9973 | acc 0.3382
15:38:50 [train] batch 7400/7649 | loss 0.9974 | acc 0.3382
15:38:53 [train] batch 7600/7649 | loss 0.9974 | acc 0.3381
15:38:54 [train] batch 7649/7649 | loss 0.9974 | acc 0.3381
15:39:00 ✔ saved validation confusion matrix → confusion_val/run_20250524_150757/epoch_14.png
15:39:01 Epoch 14 | train 0.9974/0.3381 | val 0.9825/0.3508 | lr 2.50e-06
15:39:04 [train] batch 200/7649 | loss 0.9988 | acc 0.3363
15:39:07 [train] batch 400/7649 | loss 0.9968 | acc 0.3383
15:39:11 [train] batch 600/7649 | loss 0.9979 | acc 0.3373
15:39:14 [train] batch 800/7649 | loss 0.9980 | acc 0.3374
15:39:17 [train] batch 1000/7649 | loss 0.9976 | acc 0.3376
15:39:20 [train] batch 1200/7649 | loss 0.9977 | acc 0.3379
15:39:24 [train] batch 1400/7649 | loss 0.9977 | acc 0.3380
15:39:27 [train] batch 1600/7649 | loss 0.9975 | acc 0.3383
15:39:30 [train] batch 1800/7649 | loss 0.9974 | acc 0.3384
15:39:34 [train] batch 2000/7649 | loss 0.9976 | acc 0.3382
15:39:37 [train] batch 2200/7649 | loss 0.9975 | acc 0.3383
15:39:40 [train] batch 2400/7649 | loss 0.9974 | acc 0.3384
15:39:43 [train] batch 2600/7649 | loss 0.9974 | acc 0.3383
15:39:47 [train] batch 2800/7649 | loss 0.9973 | acc 0.3384
15:39:50 [train] batch 3000/7649 | loss 0.9973 | acc 0.3384
15:39:53 [train] batch 3200/7649 | loss 0.9973 | acc 0.3383
15:39:57 [train] batch 3400/7649 | loss 0.9973 | acc 0.3383
15:40:00 [train] batch 3600/7649 | loss 0.9972 | acc 0.3383
15:40:03 [train] batch 3800/7649 | loss 0.9972 | acc 0.3382
15:40:07 [train] batch 4000/7649 | loss 0.9972 | acc 0.3382
15:40:10 [train] batch 4200/7649 | loss 0.9972 | acc 0.3381
15:40:13 [train] batch 4400/7649 | loss 0.9971 | acc 0.3382
15:40:16 [train] batch 4600/7649 | loss 0.9971 | acc 0.3382
15:40:20 [train] batch 4800/7649 | loss 0.9972 | acc 0.3383
15:40:23 [train] batch 5000/7649 | loss 0.9972 | acc 0.3383
15:40:26 [train] batch 5200/7649 | loss 0.9972 | acc 0.3383
15:40:30 [train] batch 5400/7649 | loss 0.9972 | acc 0.3382
15:40:33 [train] batch 5600/7649 | loss 0.9973 | acc 0.3382
15:40:36 [train] batch 5800/7649 | loss 0.9973 | acc 0.3381
15:40:39 [train] batch 6000/7649 | loss 0.9973 | acc 0.3382
15:40:43 [train] batch 6200/7649 | loss 0.9973 | acc 0.3382
15:40:46 [train] batch 6400/7649 | loss 0.9973 | acc 0.3383
15:40:49 [train] batch 6600/7649 | loss 0.9973 | acc 0.3382
15:40:53 [train] batch 6800/7649 | loss 0.9973 | acc 0.3383
15:40:56 [train] batch 7000/7649 | loss 0.9973 | acc 0.3384
15:40:59 [train] batch 7200/7649 | loss 0.9973 | acc 0.3383
15:41:03 [train] batch 7400/7649 | loss 0.9973 | acc 0.3382
15:41:06 [train] batch 7600/7649 | loss 0.9973 | acc 0.3382
15:41:07 [train] batch 7649/7649 | loss 0.9973 | acc 0.3382
15:41:13 ✔ saved validation confusion matrix → confusion_val/run_20250524_150757/epoch_15.png
15:41:13 Epoch 15 | train 0.9973/0.3382 | val 0.9826/0.3504 | lr 2.50e-06
15:41:17 [train] batch 200/7649 | loss 0.9973 | acc 0.3365
15:41:20 [train] batch 400/7649 | loss 0.9977 | acc 0.3354
15:41:23 [train] batch 600/7649 | loss 0.9975 | acc 0.3370
15:41:27 [train] batch 800/7649 | loss 0.9974 | acc 0.3376
15:41:30 [train] batch 1000/7649 | loss 0.9976 | acc 0.3381
15:41:33 [train] batch 1200/7649 | loss 0.9978 | acc 0.3378
15:41:37 [train] batch 1400/7649 | loss 0.9975 | acc 0.3381
15:41:40 [train] batch 1600/7649 | loss 0.9973 | acc 0.3383
15:41:43 [train] batch 1800/7649 | loss 0.9974 | acc 0.3381
15:41:46 [train] batch 2000/7649 | loss 0.9975 | acc 0.3378
15:41:50 [train] batch 2200/7649 | loss 0.9974 | acc 0.3380
15:41:53 [train] batch 2400/7649 | loss 0.9973 | acc 0.3382
15:41:56 [train] batch 2600/7649 | loss 0.9973 | acc 0.3381
15:42:00 [train] batch 2800/7649 | loss 0.9973 | acc 0.3381
15:42:03 [train] batch 3000/7649 | loss 0.9972 | acc 0.3382
15:42:06 [train] batch 3200/7649 | loss 0.9972 | acc 0.3385
15:42:10 [train] batch 3400/7649 | loss 0.9971 | acc 0.3385
15:42:13 [train] batch 3600/7649 | loss 0.9971 | acc 0.3386
15:42:16 [train] batch 3800/7649 | loss 0.9972 | acc 0.3384
15:42:19 [train] batch 4000/7649 | loss 0.9972 | acc 0.3385
15:42:23 [train] batch 4200/7649 | loss 0.9972 | acc 0.3385
15:42:26 [train] batch 4400/7649 | loss 0.9972 | acc 0.3384
15:42:29 [train] batch 4600/7649 | loss 0.9972 | acc 0.3384
15:42:33 [train] batch 4800/7649 | loss 0.9972 | acc 0.3383
15:42:36 [train] batch 5000/7649 | loss 0.9972 | acc 0.3384
15:42:39 [train] batch 5200/7649 | loss 0.9972 | acc 0.3384
15:42:42 [train] batch 5400/7649 | loss 0.9973 | acc 0.3383
15:42:46 [train] batch 5600/7649 | loss 0.9972 | acc 0.3384
15:42:49 [train] batch 5800/7649 | loss 0.9973 | acc 0.3383
15:42:52 [train] batch 6000/7649 | loss 0.9972 | acc 0.3383
15:42:56 [train] batch 6200/7649 | loss 0.9972 | acc 0.3384
15:42:59 [train] batch 6400/7649 | loss 0.9973 | acc 0.3384
15:43:02 [train] batch 6600/7649 | loss 0.9973 | acc 0.3384
15:43:05 [train] batch 6800/7649 | loss 0.9974 | acc 0.3383
15:43:09 [train] batch 7000/7649 | loss 0.9974 | acc 0.3382
15:43:12 [train] batch 7200/7649 | loss 0.9973 | acc 0.3383
15:43:15 [train] batch 7400/7649 | loss 0.9973 | acc 0.3383
15:43:19 [train] batch 7600/7649 | loss 0.9973 | acc 0.3383
15:43:20 [train] batch 7649/7649 | loss 0.9973 | acc 0.3383
15:43:26 ✔ saved validation confusion matrix → confusion_val/run_20250524_150757/epoch_16.png
15:43:26 Epoch 16 | train 0.9973/0.3383 | val 0.9827/0.3509 | lr 1.25e-06
15:43:30 [train] batch 200/7649 | loss 0.9977 | acc 0.3375
15:43:33 [train] batch 400/7649 | loss 0.9982 | acc 0.3376
15:43:36 [train] batch 600/7649 | loss 0.9979 | acc 0.3375
15:43:40 [train] batch 800/7649 | loss 0.9977 | acc 0.3380
15:43:43 [train] batch 1000/7649 | loss 0.9979 | acc 0.3375
15:43:46 [train] batch 1200/7649 | loss 0.9977 | acc 0.3373
15:43:49 [train] batch 1400/7649 | loss 0.9975 | acc 0.3378
15:43:53 [train] batch 1600/7649 | loss 0.9975 | acc 0.3377
15:43:56 [train] batch 1800/7649 | loss 0.9974 | acc 0.3380
15:43:59 [train] batch 2000/7649 | loss 0.9974 | acc 0.3380
15:44:03 [train] batch 2200/7649 | loss 0.9972 | acc 0.3383
15:44:06 [train] batch 2400/7649 | loss 0.9975 | acc 0.3381
15:44:09 [train] batch 2600/7649 | loss 0.9975 | acc 0.3382
15:44:13 [train] batch 2800/7649 | loss 0.9974 | acc 0.3382
15:44:16 [train] batch 3000/7649 | loss 0.9976 | acc 0.3381
15:44:19 [train] batch 3200/7649 | loss 0.9976 | acc 0.3381
15:44:23 [train] batch 3400/7649 | loss 0.9975 | acc 0.3381
15:44:26 [train] batch 3600/7649 | loss 0.9975 | acc 0.3382
15:44:29 [train] batch 3800/7649 | loss 0.9974 | acc 0.3383
15:44:32 [train] batch 4000/7649 | loss 0.9973 | acc 0.3384
15:44:36 [train] batch 4200/7649 | loss 0.9973 | acc 0.3385
15:44:39 [train] batch 4400/7649 | loss 0.9973 | acc 0.3386
15:44:42 [train] batch 4600/7649 | loss 0.9973 | acc 0.3386
15:44:46 [train] batch 4800/7649 | loss 0.9973 | acc 0.3387
15:44:49 [train] batch 5000/7649 | loss 0.9973 | acc 0.3387
15:44:52 [train] batch 5200/7649 | loss 0.9972 | acc 0.3387
15:44:55 [train] batch 5400/7649 | loss 0.9973 | acc 0.3386
15:44:59 [train] batch 5600/7649 | loss 0.9973 | acc 0.3386
15:45:02 [train] batch 5800/7649 | loss 0.9972 | acc 0.3387
15:45:05 [train] batch 6000/7649 | loss 0.9973 | acc 0.3386
15:45:09 [train] batch 6200/7649 | loss 0.9972 | acc 0.3385
15:45:12 [train] batch 6400/7649 | loss 0.9972 | acc 0.3386
15:45:15 [train] batch 6600/7649 | loss 0.9973 | acc 0.3387
15:45:19 [train] batch 6800/7649 | loss 0.9973 | acc 0.3386
15:45:22 [train] batch 7000/7649 | loss 0.9972 | acc 0.3386
15:45:25 [train] batch 7200/7649 | loss 0.9972 | acc 0.3386
15:45:28 [train] batch 7400/7649 | loss 0.9972 | acc 0.3386
15:45:32 [train] batch 7600/7649 | loss 0.9972 | acc 0.3386
15:45:33 [train] batch 7649/7649 | loss 0.9972 | acc 0.3387
15:45:39 ✔ saved validation confusion matrix → confusion_val/run_20250524_150757/epoch_17.png
15:45:39 Epoch 17 | train 0.9972/0.3387 | val 0.9826/0.3507 | lr 1.25e-06
15:45:43 [train] batch 200/7649 | loss 0.9967 | acc 0.3389
15:45:46 [train] batch 400/7649 | loss 0.9967 | acc 0.3389
15:45:49 [train] batch 600/7649 | loss 0.9961 | acc 0.3398
15:45:52 [train] batch 800/7649 | loss 0.9967 | acc 0.3387
15:45:56 [train] batch 1000/7649 | loss 0.9972 | acc 0.3385
15:45:59 [train] batch 1200/7649 | loss 0.9972 | acc 0.3385
15:46:02 [train] batch 1400/7649 | loss 0.9973 | acc 0.3384
15:46:06 [train] batch 1600/7649 | loss 0.9973 | acc 0.3381
15:46:09 [train] batch 1800/7649 | loss 0.9974 | acc 0.3379
15:46:12 [train] batch 2000/7649 | loss 0.9973 | acc 0.3380
15:46:16 [train] batch 2200/7649 | loss 0.9973 | acc 0.3382
15:46:19 [train] batch 2400/7649 | loss 0.9974 | acc 0.3380
15:46:22 [train] batch 2600/7649 | loss 0.9975 | acc 0.3380
15:46:26 [train] batch 2800/7649 | loss 0.9975 | acc 0.3380
15:46:29 [train] batch 3000/7649 | loss 0.9974 | acc 0.3381
15:46:32 [train] batch 3200/7649 | loss 0.9974 | acc 0.3380
15:46:35 [train] batch 3400/7649 | loss 0.9974 | acc 0.3380
15:46:39 [train] batch 3600/7649 | loss 0.9974 | acc 0.3382
15:46:42 [train] batch 3800/7649 | loss 0.9974 | acc 0.3382
15:46:45 [train] batch 4000/7649 | loss 0.9974 | acc 0.3381
15:46:49 [train] batch 4200/7649 | loss 0.9974 | acc 0.3383
15:46:52 [train] batch 4400/7649 | loss 0.9975 | acc 0.3383
15:46:55 [train] batch 4600/7649 | loss 0.9974 | acc 0.3385
15:46:58 [train] batch 4800/7649 | loss 0.9973 | acc 0.3385
15:47:02 [train] batch 5000/7649 | loss 0.9973 | acc 0.3385
15:47:05 [train] batch 5200/7649 | loss 0.9974 | acc 0.3385
15:47:08 [train] batch 5400/7649 | loss 0.9973 | acc 0.3386
15:47:12 [train] batch 5600/7649 | loss 0.9973 | acc 0.3384
15:47:15 [train] batch 5800/7649 | loss 0.9973 | acc 0.3384
15:47:18 [train] batch 6000/7649 | loss 0.9973 | acc 0.3384
15:47:21 [train] batch 6200/7649 | loss 0.9973 | acc 0.3382
15:47:25 [train] batch 6400/7649 | loss 0.9973 | acc 0.3383
15:47:28 [train] batch 6600/7649 | loss 0.9973 | acc 0.3383
15:47:31 [train] batch 6800/7649 | loss 0.9972 | acc 0.3383
15:47:35 [train] batch 7000/7649 | loss 0.9972 | acc 0.3383
15:47:38 [train] batch 7200/7649 | loss 0.9973 | acc 0.3383
15:47:41 [train] batch 7400/7649 | loss 0.9972 | acc 0.3383
15:47:45 [train] batch 7600/7649 | loss 0.9972 | acc 0.3384
15:47:45 [train] batch 7649/7649 | loss 0.9972 | acc 0.3384
15:47:52 ✔ saved validation confusion matrix → confusion_val/run_20250524_150757/epoch_18.png
15:47:52 Epoch 18 | train 0.9972/0.3384 | val 0.9825/0.3501 | lr 1.25e-06
15:47:52 Early-stop
15:47:53 [eval ] batch 200/2185 | loss 1.0029 | acc 0.3368
15:47:54 [eval ] batch 400/2185 | loss 0.9875 | acc 0.3488
15:47:55 [eval ] batch 600/2185 | loss 0.9845 | acc 0.3501
15:47:56 [eval ] batch 800/2185 | loss 0.9864 | acc 0.3484
15:47:57 [eval ] batch 1000/2185 | loss 0.9866 | acc 0.3480
15:47:59 [eval ] batch 1200/2185 | loss 0.9850 | acc 0.3489
15:48:00 [eval ] batch 1400/2185 | loss 0.9859 | acc 0.3476
15:48:01 [eval ] batch 1600/2185 | loss 0.9860 | acc 0.3475
15:48:02 [eval ] batch 1800/2185 | loss 0.9863 | acc 0.3469
15:48:03 [eval ] batch 2000/2185 | loss 0.9864 | acc 0.3462
15:48:04 [eval ] batch 2185/2185 | loss 0.9860 | acc 0.3464
